Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
9313,2023-03-24,Levi,Equipe Vega,Desenvolvimento,Criação de Aplicativos,14,234.02,192.92,Azevedo,DF,centro-oeste
9314,2023-03-13,Yago,Equipe Vega,Consultoria,Treinamento em TI,6,883.54,570.82,Lopes S.A.,PE,nordeste
9315,2022-09-01,Yago,Equipe Vega,Consultoria,Consultoria em TI,6,1253.78,637.22,Lima S.A.,GO,centro-oeste
9316,2022-06-03,Levi,Equipe Vega,Consultoria,Auditoria de Sistemas,9,579.53,423.96,Castro Mendes - EI,SC,sul
9317,2024-07-25,Brenda,Equipe Vega,Consultoria,Consultoria em TI,11,405.4,217.09,da Rocha Porto Ltda.,GO,centro-oeste
9318,2022-06-25,Bruno,Equipe Vega,Desenvolvimento,Criação de Aplicativos,20,403.3,226.7,Castro,PA,norte
9319,2025-01-18,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,19,507.42,272.96,Souza,PE,nordeste
9320,2023-04-05,Brenda,Equipe Vega,Infraestrutura,Hospedagem de Sites,5,1151.87,658.89,Campos Santos S/A,PR,sul
9321,2024-09-01,Yago,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,13,831.84,671.95,Cardoso Ltda.,GO,centro-oeste
9322,2024-10-17,Brenda,Equipe Vega,Consultoria,Gestão de Projetos de TI,13,361.38,257.35,da Rosa,SC,sul
9323,2024-03-25,Levi,Equipe Vega,Consultoria,Planejamento Estratégico de TI,3,1172.57,658.83,Barbosa Campos S.A.,MT,centro-oeste
9324,2022-12-13,Levi,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,9,402.88,252.15,Almeida da Cunha S/A,GO,centro-oeste
9325,2023-01-02,Levi,Equipe Vega,Consultoria,Consultoria em TI,9,474.13,266.51,Gomes,MG,sudeste
9326,2023-12-29,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento Web,20,242.87,139.87,Santos,RJ,sudeste
9327,2023-07-04,Vinicius,Equipe Vega,Desenvolvimento,Automação de Processos,7,157.57,109.13,Novaes Ltda.,MG,sudeste
9328,2023-10-14,Bruno,Equipe Vega,Consultoria,Consultoria em TI,12,1051.2,624.62,Pires,SP,sudeste
9329,2024-10-16,Vinicius,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,1,520.73,326.54,da Luz,DF,centro-oeste
9330,2022-06-08,Bruno,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,2,200.56,143.5,Moura,PE,nordeste
9331,2024-03-30,Vinicius,Equipe Vega,Desenvolvimento,Criação de Aplicativos,4,423.13,284.81,Pires,MG,sudeste
9332,2023-08-25,Vinicius,Equipe Vega,Desenvolvimento,Automação de Processos,2,1452.35,1116.13,Moraes,DF,centro-oeste
9333,2023-07-26,Yago,Equipe Vega,Desenvolvimento,Automação de Processos,11,1197.97,1029.89,Souza Ltda.,MG,sudeste
9334,2024-03-30,Levi,Equipe Vega,Infraestrutura,Gerenciamento de Redes,4,663.1,475.58,Cavalcanti Oliveira - EI,PR,sul
9335,2024-07-30,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,18,952.32,575.7,Cardoso,SC,sul
9336,2023-05-11,Brenda,Equipe Vega,Desenvolvimento,Integração de Sistemas,10,187.33,127.71,Cardoso,BA,nordeste
9337,2023-07-29,Yago,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,1,635.81,358.29,Rocha S.A.,SC,sul
9338,2023-12-28,Bruno,Equipe Vega,Consultoria,Gestão de Projetos de TI,16,1218.14,940.72,Mendes,DF,centro-oeste
9339,2025-03-28,Yago,Equipe Vega,Desenvolvimento,Desenvolvimento Web,3,742.46,655.28,Moura e Filhos,AM,norte
9340,2023-06-04,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento Web,11,1471.66,740.33,Almeida,MT,centro-oeste
9341,2023-04-02,Levi,Equipe Vega,Consultoria,Consultoria em TI,15,775.87,477.04,Dias,PA,norte
9342,2023-02-15,Yago,Equipe Vega,Consultoria,Treinamento em TI,19,1393.55,1099.04,da Paz da Mota e Filhos,AM,norte
9343,2024-10-19,Yago,Equipe Vega,Desenvolvimento,Automação de Processos,8,1186.24,635.6,Viana,PE,nordeste
9344,2023-03-05,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento Web,14,1052.98,579.84,Teixeira - ME,DF,centro-oeste
9345,2024-09-20,Vinicius,Equipe Vega,Consultoria,Consultoria em TI,10,774.05,444.72,Barbosa,SP,sudeste
9346,2025-04-12,Vinicius,Equipe Vega,Consultoria,Consultoria em TI,18,585.01,392.99,Fogaça,PA,norte
9347,2024-09-28,Bruno,Equipe Vega,Infraestrutura,Hospedagem de Sites,8,1073.25,715.15,Barros S/A,BA,nordeste
9348,2022-07-13,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,2,186.93,130.36,Almeida,SP,sudeste
9349,2024-08-29,Brenda,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,7,1265.39,803.62,Pires,PE,nordeste
9350,2024-11-21,Yago,Equipe Vega,Consultoria,Treinamento em TI,5,339.95,216.35,da Cruz S.A.,SC,sul
9351,2022-06-09,Bruno,Equipe Vega,Desenvolvimento,Criação de Aplicativos,11,702.63,546.39,Peixoto,RS,sul
9352,2023-06-09,Levi,Equipe Vega,Desenvolvimento,Integração de Sistemas,12,445.84,281.52,da Cunha e Filhos,PE,nordeste
9353,2023-07-28,Yago,Equipe Vega,Consultoria,Auditoria de Sistemas,7,265.44,187.66,Nunes,RO,norte
9354,2024-03-02,Yago,Equipe Vega,Infraestrutura,Backup em Nuvem,15,600.41,432.25,Ferreira,RS,sul
9355,2025-03-04,Levi,Equipe Vega,Consultoria,Auditoria de Sistemas,12,529.37,400.4,Mendes - EI,CE,nordeste
9356,2023-11-08,Yago,Equipe Vega,Consultoria,Consultoria em TI,14,1350.19,1208.35,Lopes,RJ,sudeste
9357,2023-10-16,Brenda,Equipe Vega,Desenvolvimento,Integração de Sistemas,14,944.4,558.35,Nascimento,PA,norte
9358,2025-01-19,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,7,199.03,136.57,Araújo Rocha e Filhos,DF,centro-oeste
9359,2024-12-25,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,6,1435.15,1026.98,Monteiro,DF,centro-oeste
9360,2025-05-22,Brenda,Equipe Vega,Consultoria,Consultoria em TI,14,1448.66,900.29,Cunha da Rocha - EI,RO,norte
9361,2022-06-07,Brenda,Equipe Vega,Infraestrutura,Hospedagem de Sites,15,188.4,107.74,da Costa,SC,sul
9362,2022-08-23,Bruno,Equipe Vega,Infraestrutura,Suporte Técnico,1,948.45,476.56,Moraes,PR,sul
9363,2023-09-29,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento Web,12,256.56,198.42,Caldeira,MT,centro-oeste
9364,2022-07-12,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,3,1197.71,977.75,Carvalho,BA,nordeste
9365,2023-01-26,Levi,Equipe Vega,Desenvolvimento,Criação de Aplicativos,11,883.91,756.71,Duarte,RJ,sudeste
9366,2022-07-25,Bruno,Equipe Vega,Desenvolvimento,Automação de Processos,20,1386.26,720.95,Cardoso S/A,RJ,sudeste
9367,2023-12-27,Yago,Equipe Vega,Consultoria,Auditoria de Sistemas,15,280.94,192.62,Pinto S/A,MG,sudeste
9368,2023-11-24,Bruno,Equipe Vega,Consultoria,Consultoria em TI,8,1072.71,578.33,Porto da Conceição e Filhos,PA,norte
9369,2022-07-29,Yago,Equipe Vega,Infraestrutura,Backup em Nuvem,19,1270.0,731.48,Moreira S/A,RS,sul
9370,2023-06-25,Yago,Equipe Vega,Desenvolvimento,Criação de Aplicativos,16,855.76,610.33,Rocha Carvalho - ME,BA,nordeste
9371,2023-04-28,Vinicius,Equipe Vega,Desenvolvimento,Integração de Sistemas,6,967.8,528.7,Pereira S.A.,RO,norte
9372,2024-08-10,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento Web,6,681.72,612.43,Campos - ME,RO,norte
9373,2023-02-11,Yago,Equipe Vega,Desenvolvimento,Automação de Processos,8,503.44,402.39,da Cruz,SP,sudeste
9374,2024-04-28,Vinicius,Equipe Vega,Infraestrutura,Suporte Técnico,18,652.53,558.66,Moraes,MT,centro-oeste
9375,2024-04-21,Brenda,Equipe Vega,Consultoria,Gestão de Projetos de TI,20,837.14,656.96,Castro Ltda.,RS,sul
9376,2025-04-13,Yago,Equipe Vega,Consultoria,Auditoria de Sistemas,8,1056.55,917.42,Melo Duarte S.A.,SC,sul
9377,2023-08-16,Brenda,Equipe Vega,Desenvolvimento,Criação de Aplicativos,4,654.76,540.96,Silveira,AM,norte
9378,2024-12-14,Brenda,Equipe Vega,Infraestrutura,Gerenciamento de Redes,7,424.7,233.87,Rodrigues,AM,norte
9379,2024-05-23,Levi,Equipe Vega,Consultoria,Planejamento Estratégico de TI,3,259.83,219.19,Campos,MT,centro-oeste
9380,2022-12-14,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,9,1105.38,671.09,Barros,BA,nordeste
9381,2023-09-17,Vinicius,Equipe Vega,Infraestrutura,Backup em Nuvem,4,1304.08,656.54,Carvalho Moreira S.A.,PR,sul
9382,2024-07-27,Yago,Equipe Vega,Consultoria,Planejamento Estratégico de TI,11,510.4,422.37,Costa - EI,MT,centro-oeste
9383,2023-04-12,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,14,799.25,632.99,Araújo Martins e Filhos,BA,nordeste
9384,2023-09-06,Yago,Equipe Vega,Consultoria,Gestão de Projetos de TI,14,196.59,102.36,Santos e Filhos,RO,norte
9385,2024-03-18,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento Web,19,1260.72,809.5,Vieira Barbosa S.A.,SP,sudeste
9386,2024-01-22,Levi,Equipe Vega,Consultoria,Treinamento em TI,14,281.66,238.52,Moreira,SP,sudeste
9387,2023-09-13,Levi,Equipe Vega,Desenvolvimento,Automação de Processos,12,388.06,214.95,Jesus,PA,norte
9388,2025-04-30,Vinicius,Equipe Vega,Consultoria,Auditoria de Sistemas,5,383.82,204.24,da Conceição e Filhos,PR,sul
9389,2024-01-08,Bruno,Equipe Vega,Consultoria,Gestão de Projetos de TI,7,661.29,539.13,Gomes - EI,AM,norte
9390,2022-12-27,Bruno,Equipe Vega,Desenvolvimento,Desenvolvimento Web,11,1117.02,690.85,Ramos Pinto - EI,MT,centro-oeste
9391,2024-01-22,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,12,651.45,552.62,Carvalho,RO,norte
9392,2023-03-28,Levi,Equipe Vega,Desenvolvimento,Integração de Sistemas,20,378.33,196.89,das Neves Mendes S/A,RS,sul
9393,2024-07-11,Levi,Equipe Vega,Consultoria,Treinamento em TI,11,539.34,309.84,Rezende Silva S.A.,SC,sul
9394,2023-01-08,Levi,Equipe Vega,Consultoria,Treinamento em TI,11,376.47,330.66,Lima,CE,nordeste
9395,2022-08-02,Vinicius,Equipe Vega,Desenvolvimento,Integração de Sistemas,18,1325.14,960.82,da Cunha,RS,sul
9396,2022-07-22,Bruno,Equipe Vega,Infraestrutura,Suporte Técnico,11,183.68,119.3,Moraes S.A.,RS,sul
9397,2023-02-07,Bruno,Equipe Vega,Infraestrutura,Backup em Nuvem,8,471.33,312.13,Almeida,MT,centro-oeste
9398,2022-10-31,Vinicius,Equipe Vega,Consultoria,Consultoria em TI,12,612.66,309.33,Costa,AM,norte
9399,2024-04-08,Vinicius,Equipe Vega,Consultoria,Planejamento Estratégico de TI,18,432.04,371.16,Cavalcanti Viana Ltda.,PE,nordeste
9400,2024-02-03,Vinicius,Equipe Vega,Consultoria,Treinamento em TI,13,455.87,259.52,Santos S.A.,PR,sul
9401,2024-06-24,Vinicius,Equipe Vega,Consultoria,Treinamento em TI,11,366.64,230.29,Gonçalves Costela - EI,GO,centro-oeste
9402,2022-10-07,Vinicius,Equipe Vega,Infraestrutura,Hospedagem de Sites,4,1449.86,779.72,Ribeiro,MG,sudeste
9403,2023-04-29,Levi,Equipe Vega,Desenvolvimento,Automação de Processos,13,288.04,182.92,Correia Pires Ltda.,SC,sul
9404,2024-10-20,Bruno,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,3,883.74,685.44,Carvalho - EI,AM,norte
9405,2022-12-23,Vinicius,Equipe Vega,Desenvolvimento,Criação de Aplicativos,15,1208.99,988.97,Azevedo,PE,nordeste
9406,2023-05-14,Yago,Equipe Vega,Infraestrutura,Backup em Nuvem,9,1151.14,885.04,da Cunha,PE,nordeste
9407,2024-09-22,Brenda,Equipe Vega,Desenvolvimento,Automação de Processos,20,1378.56,876.53,Lopes,GO,centro-oeste
9408,2023-05-26,Bruno,Equipe Vega,Infraestrutura,Hospedagem de Sites,3,511.38,353.49,da Conceição,SP,sudeste
9409,2023-08-15,Bruno,Equipe Vega,Infraestrutura,Backup em Nuvem,20,474.33,237.77,Santos,RO,norte
9410,2023-11-27,Brenda,Equipe Vega,Infraestrutura,Backup em Nuvem,9,1173.08,596.17,Martins Costela S.A.,DF,centro-oeste
9411,2023-12-21,Bruno,Equipe Vega,Infraestrutura,Backup em Nuvem,12,150.57,78.13,da Mota Pereira S.A.,AM,norte
9412,2024-02-11,Brenda,Equipe Vega,Consultoria,Planejamento Estratégico de TI,7,218.74,192.92,Nogueira,PR,sul
9413,2025-04-07,Levi,Equipe Vega,Desenvolvimento,Integração de Sistemas,15,415.57,245.32,Caldeira,RJ,sudeste
9414,2024-11-12,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento Web,14,434.46,243.28,Sales Ltda.,CE,nordeste
9415,2024-01-11,Bruno,Equipe Vega,Desenvolvimento,Automação de Processos,19,1173.22,655.21,Rodrigues - EI,RO,norte
9416,2023-07-25,Bruno,Equipe Vega,Desenvolvimento,Desenvolvimento Web,17,1433.66,783.07,Cavalcanti,CE,nordeste
9417,2022-12-10,Brenda,Equipe Vega,Infraestrutura,Gerenciamento de Redes,18,1256.53,759.69,Vieira e Filhos,PE,nordeste
9418,2022-11-20,Yago,Equipe Vega,Desenvolvimento,Desenvolvimento Web,12,777.48,410.52,Viana,AM,norte
9419,2023-12-02,Bruno,Equipe Vega,Infraestrutura,Gerenciamento de Redes,4,1026.09,772.26,Fogaça,RO,norte
9420,2023-12-05,Vinicius,Equipe Vega,Infraestrutura,Hospedagem de Sites,15,1158.99,861.54,Ramos,RO,norte
9421,2023-12-18,Vinicius,Equipe Vega,Desenvolvimento,Integração de Sistemas,10,1051.26,672.82,Freitas,CE,nordeste
9422,2024-10-03,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,6,388.08,294.98,Rocha,SP,sudeste
9423,2024-04-25,Vinicius,Equipe Vega,Consultoria,Gestão de Projetos de TI,17,971.35,578.09,Castro e Filhos,RO,norte
9424,2024-12-28,Vinicius,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,18,452.45,358.75,das Neves,RO,norte
9425,2024-01-14,Brenda,Equipe Vega,Infraestrutura,Gerenciamento de Redes,18,1386.46,1072.56,Fogaça,CE,nordeste
9426,2025-04-14,Yago,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,12,1097.23,661.08,Viana da Rosa Ltda.,PA,norte
9427,2024-10-28,Bruno,Equipe Vega,Consultoria,Consultoria em TI,17,680.32,402.31,Monteiro,SC,sul
9428,2023-03-13,Levi,Equipe Vega,Infraestrutura,Gerenciamento de Redes,20,501.14,277.22,Viana,BA,nordeste
9429,2023-05-28,Yago,Equipe Vega,Consultoria,Treinamento em TI,15,1236.18,1067.69,Sales,RS,sul
9430,2022-06-27,Brenda,Equipe Vega,Infraestrutura,Gerenciamento de Redes,18,594.09,349.09,Duarte,RS,sul
9431,2024-11-25,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento Web,18,714.9,523.78,Peixoto S/A,SP,sudeste
9432,2024-04-06,Yago,Equipe Vega,Consultoria,Consultoria em TI,5,1054.42,588.64,Nunes,CE,nordeste
9433,2023-10-30,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,12,414.45,211.96,Pereira Monteiro Ltda.,MG,sudeste
9434,2022-07-28,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,16,153.06,114.21,da Paz Cavalcanti e Filhos,MG,sudeste
9435,2024-05-15,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,14,557.8,335.39,Freitas,RJ,sudeste
9436,2023-02-15,Bruno,Equipe Vega,Infraestrutura,Gerenciamento de Redes,10,1398.86,740.54,Caldeira S/A,PE,nordeste
9437,2025-04-13,Brenda,Equipe Vega,Desenvolvimento,Automação de Processos,12,531.79,349.4,Farias Cavalcanti Ltda.,RJ,sudeste
9438,2025-02-02,Brenda,Equipe Vega,Desenvolvimento,Integração de Sistemas,1,1018.15,906.46,Souza Melo S/A,GO,centro-oeste
9439,2023-02-11,Yago,Equipe Vega,Desenvolvimento,Automação de Processos,15,1005.17,882.69,Barbosa,MT,centro-oeste
9440,2023-05-08,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,14,935.52,731.4,Viana,SP,sudeste
9441,2022-12-18,Bruno,Equipe Vega,Consultoria,Consultoria em TI,2,560.42,370.99,da Conceição Silva - EI,SP,sudeste
9442,2022-12-05,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,6,832.73,715.28,Farias Fogaça - EI,CE,nordeste
9443,2024-04-18,Levi,Equipe Vega,Desenvolvimento,Criação de Aplicativos,17,1264.92,800.39,da Rosa,RJ,sudeste
9444,2023-11-24,Bruno,Equipe Vega,Infraestrutura,Backup em Nuvem,14,400.28,342.91,Moreira,PR,sul
9445,2023-11-29,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,4,504.62,277.88,da Costa,RO,norte
9446,2025-01-23,Brenda,Equipe Vega,Desenvolvimento,Automação de Processos,8,1364.06,887.74,da Conceição,GO,centro-oeste
9447,2024-09-01,Bruno,Equipe Vega,Desenvolvimento,Criação de Aplicativos,3,1104.42,945.12,Mendes,GO,centro-oeste
9448,2024-09-05,Yago,Equipe Vega,Desenvolvimento,Integração de Sistemas,9,396.17,233.95,Moura Nunes S/A,RS,sul
9449,2022-12-23,Yago,Equipe Vega,Infraestrutura,Suporte Técnico,4,1244.64,1067.74,Costa Freitas e Filhos,PR,sul
9450,2023-05-04,Brenda,Equipe Vega,Desenvolvimento,Integração de Sistemas,1,1025.31,580.59,Sales Costa Ltda.,CE,nordeste
9451,2024-09-08,Vinicius,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,6,1374.74,955.46,Castro,GO,centro-oeste
9452,2024-04-25,Bruno,Equipe Vega,Consultoria,Planejamento Estratégico de TI,9,688.01,352.91,Azevedo Cavalcanti - ME,AM,norte
9453,2025-05-06,Brenda,Equipe Vega,Desenvolvimento,Automação de Processos,14,1142.43,814.93,Cardoso,RS,sul
9454,2025-03-27,Bruno,Equipe Vega,Infraestrutura,Suporte Técnico,10,624.62,426.83,Fernandes,RO,norte
9455,2023-10-04,Vinicius,Equipe Vega,Consultoria,Consultoria em TI,6,519.09,368.33,Gomes,RO,norte
9456,2022-09-25,Levi,Equipe Vega,Consultoria,Treinamento em TI,9,1473.35,927.22,Farias,SC,sul
9457,2023-08-23,Vinicius,Equipe Vega,Consultoria,Consultoria em TI,7,1176.3,912.04,Mendes Silva Ltda.,PE,nordeste
9458,2023-08-03,Levi,Equipe Vega,Desenvolvimento,Criação de Aplicativos,12,1142.7,978.39,Costa,DF,centro-oeste
9459,2022-11-30,Vinicius,Equipe Vega,Desenvolvimento,Automação de Processos,11,632.5,392.71,Mendes Araújo - ME,PA,norte
9460,2024-10-14,Brenda,Equipe Vega,Desenvolvimento,Integração de Sistemas,16,553.29,458.76,Castro da Costa - ME,RO,norte
9461,2024-04-01,Bruno,Equipe Vega,Infraestrutura,Backup em Nuvem,2,1361.02,1013.16,Duarte S/A,AM,norte
9462,2023-11-13,Bruno,Equipe Vega,Desenvolvimento,Desenvolvimento Web,12,478.1,406.08,Cardoso,RJ,sudeste
9463,2024-09-03,Levi,Equipe Vega,Desenvolvimento,Automação de Processos,20,153.1,103.17,Oliveira e Filhos,AM,norte
9464,2023-08-21,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,14,824.06,453.55,Freitas,MT,centro-oeste
9465,2022-10-12,Bruno,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,11,1016.51,749.11,Nascimento,PA,norte
9466,2023-02-12,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,17,1403.22,1048.06,Nunes - ME,PE,nordeste
9467,2022-06-28,Vinicius,Equipe Vega,Desenvolvimento,Criação de Aplicativos,12,472.06,320.38,Novaes Moraes e Filhos,SC,sul
9468,2023-05-29,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,20,1368.42,985.2,Dias,CE,nordeste
9469,2022-10-15,Yago,Equipe Vega,Consultoria,Consultoria em TI,5,380.77,322.8,Vieira Nascimento - EI,MG,sudeste
9470,2024-07-09,Vinicius,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,9,1310.76,955.08,Rocha,RJ,sudeste
9471,2022-06-19,Brenda,Equipe Vega,Infraestrutura,Gerenciamento de Redes,14,1233.92,891.97,da Mata,RO,norte
9472,2022-10-10,Yago,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,10,1247.23,638.08,Carvalho,PA,norte
9473,2023-04-22,Brenda,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,5,179.74,91.09,Nogueira Ltda.,DF,centro-oeste
9474,2024-05-13,Bruno,Equipe Vega,Infraestrutura,Backup em Nuvem,2,1260.99,1044.03,Almeida,SP,sudeste
9475,2025-05-23,Yago,Equipe Vega,Desenvolvimento,Integração de Sistemas,14,971.41,760.89,Caldeira,GO,centro-oeste
9476,2022-06-14,Brenda,Equipe Vega,Consultoria,Auditoria de Sistemas,4,498.45,347.04,Souza,GO,centro-oeste
9477,2023-02-01,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,4,1481.6,1324.72,Silveira Caldeira S.A.,CE,nordeste
9478,2023-06-03,Levi,Equipe Vega,Consultoria,Treinamento em TI,1,1165.17,785.02,Porto,RJ,sudeste
9479,2024-04-30,Bruno,Equipe Vega,Consultoria,Treinamento em TI,17,767.21,637.17,Pires S.A.,SP,sudeste
9480,2024-12-26,Yago,Equipe Vega,Desenvolvimento,Criação de Aplicativos,16,409.99,264.34,Lopes,MT,centro-oeste
9481,2023-11-20,Levi,Equipe Vega,Infraestrutura,Gerenciamento de Redes,11,285.74,196.59,Campos S.A.,RS,sul
9482,2024-06-29,Levi,Equipe Vega,Consultoria,Consultoria em TI,6,1356.32,1131.74,Pinto S/A,CE,nordeste
9483,2022-11-13,Brenda,Equipe Vega,Desenvolvimento,Automação de Processos,12,466.75,307.1,Barros,MG,sudeste
9484,2023-08-25,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,3,589.77,479.64,Cardoso S.A.,DF,centro-oeste
9485,2023-04-01,Brenda,Equipe Vega,Desenvolvimento,Integração de Sistemas,16,318.35,235.79,Pires Ltda.,MG,sudeste
9486,2023-07-12,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento Web,20,1149.15,986.89,da Mata,RJ,sudeste
9487,2022-10-29,Brenda,Equipe Vega,Consultoria,Auditoria de Sistemas,15,754.11,475.91,Farias,PR,sul
9488,2025-05-22,Vinicius,Equipe Vega,Desenvolvimento,Automação de Processos,18,769.59,505.85,Alves - EI,PR,sul
9489,2025-02-09,Yago,Equipe Vega,Consultoria,Gestão de Projetos de TI,2,203.56,172.51,Peixoto e Filhos,MG,sudeste
9490,2022-08-28,Levi,Equipe Vega,Consultoria,Auditoria de Sistemas,1,1390.51,997.6,Rezende,SP,sudeste
9491,2022-10-09,Brenda,Equipe Vega,Consultoria,Treinamento em TI,6,1306.2,967.44,Porto,MT,centro-oeste
9492,2023-06-08,Yago,Equipe Vega,Infraestrutura,Backup em Nuvem,13,1101.76,632.74,Carvalho,AM,norte
9493,2025-02-26,Vinicius,Equipe Vega,Infraestrutura,Suporte Técnico,2,880.46,580.76,Rocha,SC,sul
9494,2023-02-21,Bruno,Equipe Vega,Infraestrutura,Backup em Nuvem,7,554.94,479.84,Sales Ferreira e Filhos,BA,nordeste
9495,2022-10-30,Bruno,Equipe Vega,Desenvolvimento,Integração de Sistemas,13,1107.24,620.2,da Costa,DF,centro-oeste
9496,2024-04-13,Vinicius,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,2,764.66,669.68,Novaes,RS,sul
9497,2024-09-30,Brenda,Equipe Vega,Consultoria,Consultoria em TI,14,968.23,674.53,Gonçalves e Filhos,SC,sul
9498,2025-04-26,Brenda,Equipe Vega,Consultoria,Consultoria em TI,19,1193.47,864.17,Rodrigues,CE,nordeste
9499,2024-02-10,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,8,767.08,588.09,Cardoso Gomes S.A.,RJ,sudeste
9500,2023-04-16,Levi,Equipe Vega,Infraestrutura,Backup em Nuvem,19,946.73,640.99,Melo S.A.,MT,centro-oeste
9501,2022-12-10,Brenda,Equipe Vega,Desenvolvimento,Criação de Aplicativos,2,365.77,217.5,Gomes - EI,DF,centro-oeste
9502,2025-03-25,Yago,Equipe Vega,Consultoria,Auditoria de Sistemas,17,1253.13,689.73,Lopes S.A.,RJ,sudeste
9503,2024-04-18,Vinicius,Equipe Vega,Infraestrutura,Hospedagem de Sites,3,626.62,328.71,da Mata,AM,norte
9504,2023-09-27,Brenda,Equipe Vega,Desenvolvimento,Integração de Sistemas,15,365.2,239.73,da Conceição - EI,BA,nordeste
9505,2023-09-05,Brenda,Equipe Vega,Desenvolvimento,Automação de Processos,6,245.67,198.97,Ribeiro,MG,sudeste
9506,2023-08-11,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,18,405.47,328.48,Cunha e Filhos,MG,sudeste
9507,2024-04-18,Levi,Equipe Vega,Consultoria,Auditoria de Sistemas,9,973.63,841.56,Silveira e Filhos,RO,norte
9508,2024-06-26,Yago,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,17,706.5,607.84,Nunes - ME,SC,sul
9509,2023-08-26,Bruno,Equipe Vega,Infraestrutura,Hospedagem de Sites,2,909.22,757.98,da Cruz - EI,PR,sul
9510,2023-12-09,Brenda,Equipe Vega,Consultoria,Gestão de Projetos de TI,10,715.77,508.34,Freitas,GO,centro-oeste
9511,2024-06-03,Bruno,Equipe Vega,Consultoria,Consultoria em TI,11,313.67,242.54,Mendes,AM,norte
9512,2023-07-25,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,5,987.93,872.62,Barbosa Monteiro e Filhos,SC,sul
9513,2022-09-29,Vinicius,Equipe Vega,Consultoria,Gestão de Projetos de TI,16,342.54,305.42,Barbosa Caldeira S/A,CE,nordeste
9514,2023-08-02,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,13,532.95,326.21,Cavalcanti e Filhos,PE,nordeste
9515,2022-10-07,Brenda,Equipe Vega,Infraestrutura,Hospedagem de Sites,4,263.24,165.79,Viana Cunha S.A.,SC,sul
9516,2024-05-03,Yago,Equipe Vega,Infraestrutura,Hospedagem de Sites,4,1173.0,1017.28,Campos Caldeira Ltda.,RJ,sudeste
9517,2023-08-07,Bruno,Equipe Vega,Infraestrutura,Hospedagem de Sites,13,1117.42,961.79,Pires - ME,AM,norte
9518,2025-02-02,Yago,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,19,207.41,155.62,Mendes Cunha S/A,RJ,sudeste
9519,2022-06-08,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,16,845.59,558.02,Fernandes Rodrigues - ME,AM,norte
