Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
8249,2023-09-16,Julia,Equipe Nebula,Consultoria,Gestão de Projetos de TI,3,857.29,687.03,Freitas Azevedo e Filhos,BA,nordeste
8250,2024-11-14,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,19,334.33,287.72,Costela,SC,sul
8251,2023-05-27,Renan,Equipe Nebula,Consultoria,Auditoria de Sistemas,14,597.2,427.48,Barros - EI,BA,nordeste
8252,2022-09-13,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,6,1477.23,1209.1,da Luz,GO,centro-oeste
8253,2022-11-04,Benício,Equipe Nebula,Infraestrutura,Suporte Técnico,4,617.72,468.61,Peixoto,PR,sul
8254,2023-09-01,Julia,Equipe Nebula,Infraestrutura,Hospedagem de Sites,16,186.64,99.24,Duarte Sales e Filhos,CE,nordeste
8255,2023-08-16,Sarah,Equipe Nebula,Consultoria,Treinamento em TI,9,1356.63,916.62,Vieira,BA,nordeste
8256,2022-09-13,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,15,159.35,114.55,da Cruz,BA,nordeste
8257,2024-12-06,Julia,Equipe Nebula,Consultoria,Auditoria de Sistemas,17,1391.25,951.92,Dias S.A.,MT,centro-oeste
8258,2022-08-26,Julia,Equipe Nebula,Consultoria,Consultoria em TI,10,1231.0,931.43,Souza S/A,SP,sudeste
8259,2024-03-19,Benício,Equipe Nebula,Infraestrutura,Hospedagem de Sites,1,1202.04,885.65,Moura Teixeira - ME,PA,norte
8260,2022-10-26,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,18,1099.22,710.7,Gomes S.A.,AM,norte
8261,2024-11-06,Sarah,Equipe Nebula,Desenvolvimento,Automação de Processos,11,238.45,169.26,Aragão - ME,RJ,sudeste
8262,2024-06-11,Julia,Equipe Nebula,Consultoria,Consultoria em TI,15,721.56,626.14,Barbosa e Filhos,PE,nordeste
8263,2023-11-15,Sarah,Equipe Nebula,Desenvolvimento,Automação de Processos,8,476.89,284.82,Melo,RO,norte
8264,2023-07-29,Renan,Equipe Nebula,Consultoria,Gestão de Projetos de TI,6,1454.03,751.65,Farias Cardoso S.A.,SC,sul
8265,2023-10-15,Vinicius,Equipe Nebula,Infraestrutura,Backup em Nuvem,8,882.9,657.45,Gomes,BA,nordeste
8266,2024-01-08,Renan,Equipe Nebula,Consultoria,Gestão de Projetos de TI,17,246.25,194.54,da Mata,PR,sul
8267,2025-05-19,Julia,Equipe Nebula,Infraestrutura,Backup em Nuvem,12,1128.96,584.32,Pereira,RO,norte
8268,2023-04-08,Vinicius,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,1,707.57,555.08,Nogueira Cunha S/A,PE,nordeste
8269,2024-12-09,Benício,Equipe Nebula,Infraestrutura,Suporte Técnico,1,1491.04,1282.78,Carvalho,GO,centro-oeste
8270,2022-08-13,Sarah,Equipe Nebula,Consultoria,Consultoria em TI,18,248.16,177.97,das Neves Nogueira - EI,CE,nordeste
8271,2023-02-08,Julia,Equipe Nebula,Desenvolvimento,Integração de Sistemas,7,686.56,427.89,Moura Ltda.,RJ,sudeste
8272,2023-10-03,Sarah,Equipe Nebula,Infraestrutura,Hospedagem de Sites,20,268.41,187.02,Peixoto,RJ,sudeste
8273,2024-02-21,Renan,Equipe Nebula,Desenvolvimento,Automação de Processos,1,1060.11,883.6,Araújo,RS,sul
8274,2023-11-16,Benício,Equipe Nebula,Consultoria,Gestão de Projetos de TI,2,685.99,460.1,Lima,PE,nordeste
8275,2023-04-09,Benício,Equipe Nebula,Consultoria,Consultoria em TI,10,1015.66,746.54,Correia,PE,nordeste
8276,2024-09-17,Benício,Equipe Nebula,Consultoria,Consultoria em TI,7,342.92,288.77,da Rocha - EI,PE,nordeste
8277,2025-05-21,Renan,Equipe Nebula,Consultoria,Consultoria em TI,1,1054.77,856.66,Cardoso Martins S.A.,PR,sul
8278,2025-04-12,Benício,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,17,1148.21,778.39,Santos,BA,nordeste
8279,2024-11-28,Sarah,Equipe Nebula,Consultoria,Auditoria de Sistemas,17,1146.96,608.85,da Mata Rezende - ME,CE,nordeste
8280,2024-12-15,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,6,492.08,367.71,Silveira Viana S/A,PR,sul
8281,2024-04-06,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,13,1155.61,619.25,Nogueira,RO,norte
8282,2022-12-07,Vinicius,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,14,1183.36,874.15,Lima e Filhos,RJ,sudeste
8283,2024-12-06,Benício,Equipe Nebula,Infraestrutura,Suporte Técnico,11,196.57,157.14,da Paz,RS,sul
8284,2023-01-15,Vinicius,Equipe Nebula,Consultoria,Auditoria de Sistemas,19,623.07,514.07,Melo Lopes S/A,RS,sul
8285,2023-04-01,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,6,408.93,316.87,Costa,SC,sul
8286,2022-11-10,Benício,Equipe Nebula,Consultoria,Auditoria de Sistemas,7,404.77,260.1,Sales,MG,sudeste
8287,2024-04-11,Vinicius,Equipe Nebula,Consultoria,Gestão de Projetos de TI,11,318.62,241.19,Viana,DF,centro-oeste
8288,2023-01-02,Julia,Equipe Nebula,Consultoria,Auditoria de Sistemas,14,934.37,774.87,da Costa,PR,sul
8289,2024-05-12,Benício,Equipe Nebula,Consultoria,Treinamento em TI,3,852.18,645.95,da Costa Santos S/A,SC,sul
8290,2023-08-03,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,5,631.61,536.97,Mendes Rodrigues S/A,GO,centro-oeste
8291,2024-05-15,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,16,1382.77,1055.08,Azevedo - ME,SC,sul
8292,2022-06-29,Vinicius,Equipe Nebula,Infraestrutura,Suporte Técnico,7,335.94,228.49,Duarte e Filhos,PA,norte
8293,2024-02-19,Julia,Equipe Nebula,Consultoria,Gestão de Projetos de TI,6,1060.87,690.4,Lopes,RO,norte
8294,2023-08-03,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,20,434.0,229.37,Silveira Nogueira - ME,RS,sul
8295,2023-11-12,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,19,623.75,440.47,Rocha,PE,nordeste
8296,2023-07-13,Renan,Equipe Nebula,Consultoria,Treinamento em TI,10,1151.59,912.44,Nunes,RJ,sudeste
8297,2023-08-17,Vinicius,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,10,676.29,339.77,Costela,RS,sul
8298,2024-04-12,Sarah,Equipe Nebula,Infraestrutura,Backup em Nuvem,4,1334.51,975.39,Lima Dias - ME,PE,nordeste
8299,2024-06-17,Renan,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,10,968.05,836.78,Moreira - EI,RJ,sudeste
8300,2023-08-08,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,9,1376.75,1047.08,da Mota,BA,nordeste
8301,2024-12-04,Benício,Equipe Nebula,Infraestrutura,Suporte Técnico,8,1360.18,1036.42,das Neves Moreira S.A.,AM,norte
8302,2024-03-13,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,6,1071.67,962.7,Gonçalves Viana S/A,MG,sudeste
8303,2025-03-29,Renan,Equipe Nebula,Desenvolvimento,Integração de Sistemas,20,904.96,803.15,Campos S/A,PA,norte
8304,2022-09-07,Julia,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,14,1171.53,947.23,Fernandes Ltda.,MG,sudeste
8305,2023-03-01,Benício,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,2,578.04,481.85,Martins,PR,sul
8306,2022-11-04,Julia,Equipe Nebula,Desenvolvimento,Automação de Processos,5,694.88,383.53,Correia,SP,sudeste
8307,2024-01-21,Sarah,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,14,345.17,292.19,Viana Gonçalves S.A.,GO,centro-oeste
8308,2024-02-25,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,7,157.29,114.36,Azevedo Melo - EI,AM,norte
8309,2023-08-17,Julia,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,3,437.55,369.84,Aragão,AM,norte
8310,2023-03-15,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,14,204.78,160.09,Pires S.A.,CE,nordeste
8311,2025-03-03,Sarah,Equipe Nebula,Infraestrutura,Suporte Técnico,20,821.44,735.71,Teixeira S/A,AM,norte
8312,2024-02-05,Benício,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,20,1213.42,635.66,da Conceição,SP,sudeste
8313,2023-05-20,Vinicius,Equipe Nebula,Consultoria,Gestão de Projetos de TI,12,749.3,577.81,Aragão das Neves e Filhos,PA,norte
8314,2023-01-06,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,7,1319.18,671.97,Viana Pires - ME,PA,norte
8315,2023-08-02,Renan,Equipe Nebula,Consultoria,Auditoria de Sistemas,12,628.49,396.78,Cardoso,RJ,sudeste
8316,2024-05-24,Julia,Equipe Nebula,Consultoria,Auditoria de Sistemas,13,978.5,769.28,Melo,MG,sudeste
8317,2022-11-30,Vinicius,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,14,522.19,421.03,Ribeiro - EI,SC,sul
8318,2024-09-19,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,1,1151.75,693.06,Farias,SP,sudeste
8319,2023-03-13,Vinicius,Equipe Nebula,Consultoria,Auditoria de Sistemas,18,1063.37,645.37,Ribeiro Martins - EI,CE,nordeste
8320,2024-06-23,Sarah,Equipe Nebula,Desenvolvimento,Integração de Sistemas,17,1151.57,891.94,Fernandes,AM,norte
8321,2023-11-18,Benício,Equipe Nebula,Infraestrutura,Suporte Técnico,7,1391.72,1159.55,Nogueira Mendes S/A,MG,sudeste
8322,2023-12-25,Renan,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,15,289.45,248.51,Fogaça,DF,centro-oeste
8323,2022-08-18,Benício,Equipe Nebula,Desenvolvimento,Automação de Processos,3,616.91,524.87,Porto e Filhos,MT,centro-oeste
8324,2024-08-09,Renan,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,12,735.05,551.15,Castro,RO,norte
8325,2024-08-18,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,12,285.79,242.23,Fogaça S.A.,BA,nordeste
8326,2024-12-19,Renan,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,10,1084.63,569.37,Fogaça Santos - ME,PE,nordeste
8327,2022-08-05,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,10,369.93,260.04,da Rosa,PA,norte
8328,2023-04-02,Sarah,Equipe Nebula,Infraestrutura,Backup em Nuvem,17,1136.47,996.66,Fernandes,BA,nordeste
8329,2022-09-13,Julia,Equipe Nebula,Infraestrutura,Backup em Nuvem,5,1496.43,849.62,Novaes Jesus S.A.,PA,norte
8330,2023-02-16,Julia,Equipe Nebula,Consultoria,Consultoria em TI,19,191.83,104.24,Souza,BA,nordeste
8331,2023-05-24,Renan,Equipe Nebula,Consultoria,Auditoria de Sistemas,1,334.21,293.19,da Costa - ME,DF,centro-oeste
8332,2022-08-19,Sarah,Equipe Nebula,Infraestrutura,Backup em Nuvem,6,1411.12,736.05,Gomes,AM,norte
8333,2024-10-18,Vinicius,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,4,838.43,548.11,Costa,PE,nordeste
8334,2024-11-18,Julia,Equipe Nebula,Consultoria,Treinamento em TI,12,960.46,770.93,Castro Moraes S/A,PR,sul
8335,2024-01-28,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,6,1102.42,601.08,Sales,DF,centro-oeste
8336,2024-07-11,Sarah,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,17,519.56,380.65,Pires e Filhos,MG,sudeste
8337,2023-10-29,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,20,767.61,578.52,Moura,RO,norte
8338,2023-09-14,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,16,554.6,355.13,Rocha Alves e Filhos,CE,nordeste
8339,2023-03-14,Vinicius,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,17,738.41,501.42,Pinto S/A,PE,nordeste
8340,2024-12-23,Vinicius,Equipe Nebula,Consultoria,Gestão de Projetos de TI,16,1437.13,1257.14,Rodrigues Santos Ltda.,RS,sul
8341,2023-01-17,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,13,1216.0,635.53,Rocha Ltda.,GO,centro-oeste
8342,2022-07-20,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,2,1224.55,984.89,Rezende das Neves S.A.,PR,sul
8343,2023-05-25,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,4,1040.79,925.84,Cunha,RJ,sudeste
8344,2023-03-12,Vinicius,Equipe Nebula,Desenvolvimento,Integração de Sistemas,4,680.22,460.84,da Conceição S/A,PR,sul
8345,2023-11-01,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,1,1074.63,825.03,Carvalho,RO,norte
8346,2023-11-18,Julia,Equipe Nebula,Infraestrutura,Hospedagem de Sites,15,910.63,675.73,Fogaça,MG,sudeste
8347,2023-09-29,Renan,Equipe Nebula,Infraestrutura,Backup em Nuvem,4,298.29,236.66,Ferreira Viana - ME,AM,norte
8348,2024-11-23,Renan,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,3,306.52,155.37,Novaes - EI,PA,norte
8349,2025-04-02,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,5,1288.56,1147.75,Sales,SP,sudeste
8350,2024-06-06,Julia,Equipe Nebula,Desenvolvimento,Integração de Sistemas,17,538.36,354.78,Oliveira,AM,norte
8351,2023-07-21,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,2,1318.57,867.56,Fernandes,MG,sudeste
8352,2022-08-03,Renan,Equipe Nebula,Infraestrutura,Suporte Técnico,6,1286.06,1104.7,Jesus,MG,sudeste
8353,2024-05-16,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,20,319.84,284.77,Azevedo Santos S/A,PA,norte
8354,2023-03-13,Vinicius,Equipe Nebula,Desenvolvimento,Automação de Processos,17,662.39,479.94,Almeida da Rosa e Filhos,RJ,sudeste
8355,2022-12-02,Benício,Equipe Nebula,Desenvolvimento,Integração de Sistemas,20,361.94,293.81,Fogaça,DF,centro-oeste
8356,2023-02-15,Julia,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,2,892.34,713.2,Sales,CE,nordeste
8357,2022-09-20,Sarah,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,9,875.46,532.11,Sales e Filhos,MG,sudeste
8358,2024-10-16,Renan,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,16,1202.93,788.31,Nunes Ltda.,BA,nordeste
8359,2024-09-17,Renan,Equipe Nebula,Infraestrutura,Backup em Nuvem,2,925.82,738.01,da Mota Cavalcanti S/A,PR,sul
8360,2023-07-01,Benício,Equipe Nebula,Desenvolvimento,Integração de Sistemas,10,775.15,532.29,Almeida S/A,SP,sudeste
8361,2022-11-08,Benício,Equipe Nebula,Consultoria,Treinamento em TI,10,177.84,134.04,Azevedo S.A.,GO,centro-oeste
8362,2023-12-07,Renan,Equipe Nebula,Consultoria,Treinamento em TI,20,1228.39,703.57,Almeida,GO,centro-oeste
8363,2024-08-04,Sarah,Equipe Nebula,Infraestrutura,Backup em Nuvem,15,944.36,675.62,Moura S.A.,SP,sudeste
8364,2024-10-03,Julia,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,8,1237.72,708.28,Ribeiro S.A.,AM,norte
8365,2022-08-02,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,15,419.77,338.64,Costa,DF,centro-oeste
8366,2024-11-18,Vinicius,Equipe Nebula,Infraestrutura,Suporte Técnico,20,1032.8,909.83,Nunes,SP,sudeste
8367,2022-10-28,Renan,Equipe Nebula,Consultoria,Gestão de Projetos de TI,8,1336.61,743.3,Cunha S/A,MG,sudeste
8368,2024-05-14,Renan,Equipe Nebula,Consultoria,Consultoria em TI,19,1176.51,808.41,Castro Cardoso - EI,CE,nordeste
8369,2022-12-17,Renan,Equipe Nebula,Desenvolvimento,Integração de Sistemas,2,947.5,677.21,Almeida S/A,CE,nordeste
8370,2024-06-04,Renan,Equipe Nebula,Infraestrutura,Backup em Nuvem,1,1447.86,1031.03,Carvalho,RO,norte
8371,2024-03-12,Sarah,Equipe Nebula,Infraestrutura,Suporte Técnico,9,427.59,259.57,Alves Nogueira - ME,PR,sul
8372,2023-12-11,Julia,Equipe Nebula,Infraestrutura,Hospedagem de Sites,6,1365.79,1119.74,Teixeira,PR,sul
8373,2023-07-08,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,16,739.49,398.7,Duarte Moraes - ME,CE,nordeste
8374,2022-09-15,Renan,Equipe Nebula,Desenvolvimento,Automação de Processos,15,514.06,295.96,Ribeiro - EI,SP,sudeste
8375,2024-08-18,Sarah,Equipe Nebula,Infraestrutura,Suporte Técnico,11,1072.78,634.56,da Luz,RS,sul
8376,2024-12-26,Sarah,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,16,309.06,188.94,da Cunha Oliveira - EI,RO,norte
8377,2024-09-22,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,19,550.61,416.17,da Rocha,RJ,sudeste
8378,2022-08-09,Benício,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,16,556.58,400.39,da Rosa,GO,centro-oeste
8379,2025-01-26,Julia,Equipe Nebula,Infraestrutura,Backup em Nuvem,3,513.98,257.43,Carvalho,CE,nordeste
8380,2022-12-13,Vinicius,Equipe Nebula,Desenvolvimento,Integração de Sistemas,7,1297.8,1121.47,Moreira,SC,sul
8381,2024-02-12,Julia,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,12,1498.47,1331.77,Lopes,PA,norte
8382,2024-01-06,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,9,1465.26,852.32,Pinto,PE,nordeste
8383,2023-03-13,Renan,Equipe Nebula,Consultoria,Consultoria em TI,9,1237.42,718.04,Moura Ltda.,AM,norte
8384,2022-07-08,Julia,Equipe Nebula,Desenvolvimento,Automação de Processos,6,1469.15,837.78,Ramos - ME,RJ,sudeste
8385,2022-11-01,Renan,Equipe Nebula,Infraestrutura,Backup em Nuvem,2,1054.01,866.41,da Rosa,CE,nordeste
8386,2024-08-12,Renan,Equipe Nebula,Desenvolvimento,Integração de Sistemas,4,1242.23,1049.74,Monteiro Pinto S.A.,BA,nordeste
8387,2024-07-27,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,1,1197.39,837.15,Sales Mendes e Filhos,SP,sudeste
8388,2023-02-02,Sarah,Equipe Nebula,Consultoria,Consultoria em TI,15,1041.4,715.02,Dias,CE,nordeste
8389,2024-08-26,Benício,Equipe Nebula,Consultoria,Auditoria de Sistemas,15,204.63,103.43,Moura Fernandes - EI,GO,centro-oeste
8390,2023-09-26,Benício,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,16,687.98,502.5,Farias,PA,norte
8391,2023-01-04,Sarah,Equipe Nebula,Desenvolvimento,Integração de Sistemas,16,1185.41,945.89,da Cruz,AM,norte
8392,2025-05-10,Vinicius,Equipe Nebula,Desenvolvimento,Automação de Processos,2,554.4,348.32,Rocha,MG,sudeste
8393,2025-01-30,Julia,Equipe Nebula,Desenvolvimento,Integração de Sistemas,1,389.33,339.43,Ferreira,MG,sudeste
8394,2023-11-03,Benício,Equipe Nebula,Consultoria,Treinamento em TI,16,588.46,451.62,da Mota da Costa S/A,MT,centro-oeste
8395,2024-03-06,Renan,Equipe Nebula,Consultoria,Treinamento em TI,13,1240.87,678.68,da Luz Ramos - ME,SP,sudeste
8396,2023-09-02,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,3,743.49,383.67,Alves Teixeira S/A,MG,sudeste
8397,2023-10-20,Benício,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,5,331.16,282.19,Pires Araújo S/A,RJ,sudeste
8398,2023-02-18,Julia,Equipe Nebula,Infraestrutura,Backup em Nuvem,11,293.12,160.75,Viana Lopes Ltda.,RO,norte
8399,2023-07-24,Vinicius,Equipe Nebula,Infraestrutura,Backup em Nuvem,15,1419.85,1096.09,Novaes,RS,sul
8400,2023-07-15,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,15,475.27,243.58,da Rosa,RJ,sudeste
8401,2025-01-03,Sarah,Equipe Nebula,Desenvolvimento,Automação de Processos,19,589.93,384.77,Barbosa Oliveira S.A.,RO,norte
8402,2022-11-30,Julia,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,13,712.61,596.86,Nunes Campos e Filhos,CE,nordeste
8403,2024-04-02,Vinicius,Equipe Nebula,Consultoria,Auditoria de Sistemas,8,516.81,302.76,da Costa,PR,sul
8404,2023-02-28,Benício,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,10,1137.01,716.83,da Luz,RJ,sudeste
8405,2024-07-30,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,12,1083.28,658.15,Freitas,GO,centro-oeste
8406,2023-07-22,Sarah,Equipe Nebula,Infraestrutura,Backup em Nuvem,20,1380.7,724.92,das Neves Pinto S/A,RS,sul
8407,2023-07-15,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,4,1469.5,795.76,Ribeiro Pires - ME,MG,sudeste
8408,2024-09-26,Renan,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,7,315.17,240.43,Castro,GO,centro-oeste
8409,2023-07-27,Julia,Equipe Nebula,Desenvolvimento,Integração de Sistemas,2,597.76,355.37,Vieira Campos S/A,BA,nordeste
8410,2024-05-29,Vinicius,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,20,1128.49,902.42,Vieira S.A.,CE,nordeste
8411,2025-02-24,Benício,Equipe Nebula,Desenvolvimento,Automação de Processos,11,1188.97,603.88,Freitas Mendes S.A.,CE,nordeste
8412,2024-10-31,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,17,477.42,346.88,da Cruz,DF,centro-oeste
8413,2025-05-16,Benício,Equipe Nebula,Consultoria,Auditoria de Sistemas,2,169.91,134.22,Campos Peixoto Ltda.,RO,norte
8414,2023-04-14,Benício,Equipe Nebula,Consultoria,Auditoria de Sistemas,13,768.63,400.53,da Rocha S.A.,RS,sul
8415,2022-10-02,Vinicius,Equipe Nebula,Infraestrutura,Backup em Nuvem,1,1325.07,849.53,Ribeiro - EI,GO,centro-oeste
8416,2023-02-15,Renan,Equipe Nebula,Infraestrutura,Suporte Técnico,15,187.11,104.5,Alves,BA,nordeste
8417,2022-08-29,Julia,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,10,650.9,358.44,Lopes,PA,norte
8418,2023-01-12,Julia,Equipe Nebula,Desenvolvimento,Automação de Processos,14,1301.95,1076.52,Silveira e Filhos,AM,norte
8419,2024-05-08,Julia,Equipe Nebula,Consultoria,Treinamento em TI,17,868.04,627.83,das Neves,CE,nordeste
8420,2022-11-11,Julia,Equipe Nebula,Consultoria,Auditoria de Sistemas,13,1495.94,1260.35,Rezende,RS,sul
8421,2024-05-01,Benício,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,3,769.34,621.77,Rocha,GO,centro-oeste
8422,2025-02-06,Sarah,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,16,1242.66,681.77,Barbosa Carvalho - ME,RS,sul
8423,2023-10-28,Renan,Equipe Nebula,Infraestrutura,Suporte Técnico,16,1274.53,1069.24,Mendes,PE,nordeste
8424,2025-03-04,Vinicius,Equipe Nebula,Infraestrutura,Hospedagem de Sites,4,1186.13,835.41,Melo,MT,centro-oeste
8425,2024-06-15,Julia,Equipe Nebula,Consultoria,Consultoria em TI,19,841.74,648.21,Silva,GO,centro-oeste
8426,2024-09-28,Sarah,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,19,204.57,130.84,Farias - EI,MG,sudeste
8427,2024-05-01,Renan,Equipe Nebula,Consultoria,Treinamento em TI,1,802.26,424.69,da Luz Alves - ME,RS,sul
8428,2024-08-17,Julia,Equipe Nebula,Consultoria,Planejamento Estratégico de TI,1,543.34,358.8,Novaes,RJ,sudeste
8429,2024-12-09,Renan,Equipe Nebula,Desenvolvimento,Automação de Processos,10,249.95,142.89,Costela Peixoto S/A,PR,sul
8430,2023-06-26,Vinicius,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,6,796.19,575.08,Freitas,SC,sul
8431,2023-05-01,Benício,Equipe Nebula,Desenvolvimento,Automação de Processos,19,1358.81,872.75,da Paz Castro S.A.,RJ,sudeste
8432,2022-10-31,Benício,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,3,1078.42,873.77,Correia Gonçalves - ME,DF,centro-oeste
8433,2024-03-02,Vinicius,Equipe Nebula,Desenvolvimento,Criação de Aplicativos,1,268.19,176.69,Carvalho da Luz - EI,RJ,sudeste
8434,2024-07-04,Vinicius,Equipe Nebula,Infraestrutura,Backup em Nuvem,2,783.86,450.27,Pires,RO,norte
8435,2024-05-01,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,11,360.32,247.21,Campos S.A.,MG,sudeste
8436,2022-12-23,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,4,1297.36,1150.04,Rezende Ribeiro - EI,SP,sudeste
8437,2023-10-11,Julia,Equipe Nebula,Consultoria,Consultoria em TI,9,974.26,534.12,Vieira e Filhos,RJ,sudeste
8438,2024-08-29,Benício,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,5,1409.84,847.87,Costa,RO,norte
8439,2024-10-04,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,10,1477.41,1194.85,Moraes,PR,sul
8440,2023-09-08,Sarah,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,6,462.48,278.79,Ribeiro e Filhos,RS,sul
8441,2023-07-27,Vinicius,Equipe Nebula,Infraestrutura,Monitoramento de Sistemas,12,453.31,398.22,da Conceição Barbosa Ltda.,PE,nordeste
8442,2022-05-31,Renan,Equipe Nebula,Infraestrutura,Hospedagem de Sites,19,221.91,164.78,Monteiro S/A,PE,nordeste
8443,2022-06-16,Vinicius,Equipe Nebula,Desenvolvimento,Desenvolvimento Web,14,1030.45,579.14,Carvalho,MT,centro-oeste
8444,2023-09-23,Julia,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,12,772.69,628.73,da Cunha,BA,nordeste
8445,2022-12-04,Sarah,Equipe Nebula,Infraestrutura,Gerenciamento de Redes,14,1141.83,624.52,Gomes Cardoso - EI,SP,sudeste
8446,2023-08-27,Vinicius,Equipe Nebula,Desenvolvimento,Integração de Sistemas,18,184.33,117.16,Gonçalves e Filhos,GO,centro-oeste
8447,2024-03-20,Sarah,Equipe Nebula,Infraestrutura,Hospedagem de Sites,3,782.55,428.51,Santos S/A,MG,sudeste
8448,2025-03-16,Sarah,Equipe Nebula,Desenvolvimento,Desenvolvimento de Software,3,698.57,493.1,Costa,CE,nordeste
8449,2023-02-10,Benício,Equipe Nebula,Consultoria,Auditoria de Sistemas,3,629.88,515.1,da Cunha - ME,PA,norte
8450,2022-08-10,Sarah,Equipe Nebula,Consultoria,Treinamento em TI,9,916.88,765.51,Cardoso S.A.,SC,sul
8451,2022-11-17,Sarah,Equipe Nebula,Desenvolvimento,Integração de Sistemas,6,301.34,269.02,Melo,GO,centro-oeste
