Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
14434,2022-05-31,Nina,Equipe Zenith,Consultoria,Gestão de Projetos de TI,18,704.34,618.4,Campos,MT,centro-oeste
14435,2024-09-06,Henrique,Equipe Zenith,Desenvolvimento,Integração de Sistemas,19,200.2,176.49,Correia Porto S.A.,PR,sul
14436,2023-11-04,Henrique,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,14,524.45,428.61,Costa Ltda.,SP,sudeste
14437,2023-02-20,João Vitor,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,11,518.13,329.43,Ferreira,MG,sudeste
14438,2023-07-05,Nina,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,6,512.39,368.43,da Costa Ltda.,BA,nordeste
14439,2024-03-18,Henrique,Equipe Zenith,Consultoria,Consultoria em TI,10,1298.78,769.3,Novaes,BA,nordeste
14440,2024-11-24,João Vitor,Equipe Zenith,Infraestrutura,Hospedagem de Sites,17,714.85,396.9,Santos Almeida - EI,RS,sul
14441,2022-08-31,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,2,1294.85,942.2,Silva S.A.,SC,sul
14442,2025-01-30,Alexia,Equipe Zenith,Consultoria,Treinamento em TI,14,734.07,449.54,da Costa da Rocha - EI,DF,centro-oeste
14443,2024-11-26,Evelyn,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,16,1466.97,1279.28,Carvalho Nascimento - ME,RJ,sudeste
14444,2025-04-12,Henrique,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,2,1305.65,876.6,Rezende Rodrigues - EI,GO,centro-oeste
14445,2025-03-10,Alexia,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,20,1276.67,969.07,Barros e Filhos,AM,norte
14446,2024-05-05,Nina,Equipe Zenith,Infraestrutura,Suporte Técnico,8,439.77,365.91,Araújo,RJ,sudeste
14447,2024-10-04,Alexia,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,16,673.25,484.37,Freitas Barbosa - EI,GO,centro-oeste
14448,2024-12-29,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,7,317.84,244.1,da Mota,SP,sudeste
14449,2023-05-01,Evelyn,Equipe Zenith,Infraestrutura,Backup em Nuvem,11,397.19,351.95,Jesus - ME,RJ,sudeste
14450,2022-10-06,Alexia,Equipe Zenith,Infraestrutura,Hospedagem de Sites,1,757.15,575.47,da Conceição S/A,MG,sudeste
14451,2022-12-01,Alexia,Equipe Zenith,Infraestrutura,Hospedagem de Sites,11,209.07,168.55,Gonçalves Pinto - ME,MT,centro-oeste
14452,2023-04-01,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,15,868.18,667.55,Campos,CE,nordeste
14453,2023-10-15,Evelyn,Equipe Zenith,Infraestrutura,Backup em Nuvem,12,1341.61,842.4,Silva,DF,centro-oeste
14454,2024-08-03,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,10,222.84,168.5,Moreira - ME,SP,sudeste
14455,2023-07-20,Evelyn,Equipe Zenith,Infraestrutura,Suporte Técnico,5,966.49,779.89,Martins,MT,centro-oeste
14456,2024-05-14,Nina,Equipe Zenith,Infraestrutura,Backup em Nuvem,4,1278.19,983.0,da Mata,GO,centro-oeste
14457,2025-01-24,Evelyn,Equipe Zenith,Consultoria,Auditoria de Sistemas,13,974.43,537.65,Carvalho Rocha e Filhos,MT,centro-oeste
14458,2022-07-29,Evelyn,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,8,516.23,442.88,Nogueira Melo - EI,PR,sul
14459,2023-12-24,João Vitor,Equipe Zenith,Consultoria,Auditoria de Sistemas,15,199.36,118.48,Fernandes da Paz S/A,RJ,sudeste
14460,2022-07-09,Evelyn,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,11,653.32,493.77,Campos,GO,centro-oeste
14461,2022-12-22,Nina,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,9,337.81,194.04,Ribeiro - EI,PR,sul
14462,2025-05-11,João Vitor,Equipe Zenith,Infraestrutura,Hospedagem de Sites,15,413.87,344.46,Rodrigues,PR,sul
14463,2025-05-15,João Vitor,Equipe Zenith,Infraestrutura,Hospedagem de Sites,14,618.7,455.9,Costela,DF,centro-oeste
14464,2023-01-09,Nina,Equipe Zenith,Infraestrutura,Suporte Técnico,17,1315.88,1089.53,Araújo da Costa - EI,RO,norte
14465,2024-07-06,Henrique,Equipe Zenith,Infraestrutura,Suporte Técnico,8,319.63,276.9,da Mota Lima - ME,SP,sudeste
14466,2023-10-30,Alexia,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,2,359.57,246.48,Lima - ME,PA,norte
14467,2022-08-14,Alexia,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,19,1386.21,923.6,Peixoto - ME,DF,centro-oeste
14468,2022-11-22,Alexia,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,16,788.42,428.12,Cavalcanti Barros - EI,CE,nordeste
14469,2024-03-18,Alexia,Equipe Zenith,Desenvolvimento,Automação de Processos,17,1275.81,785.19,Cunha e Filhos,RS,sul
14470,2022-06-08,Nina,Equipe Zenith,Consultoria,Auditoria de Sistemas,3,927.93,557.57,da Paz Barros e Filhos,MT,centro-oeste
14471,2024-01-05,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,1,1154.52,761.17,Lopes,PR,sul
14472,2024-03-15,Alexia,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,2,1115.55,632.78,Nunes Cavalcanti S.A.,BA,nordeste
14473,2025-05-15,João Vitor,Equipe Zenith,Consultoria,Gestão de Projetos de TI,20,244.9,126.78,Barbosa,SP,sudeste
14474,2025-04-02,Alexia,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,4,235.52,149.78,Caldeira,CE,nordeste
14475,2024-06-04,Nina,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,18,1214.41,679.73,da Conceição S/A,MT,centro-oeste
14476,2024-09-20,Evelyn,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,11,354.06,289.06,Peixoto - ME,PR,sul
14477,2025-03-22,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,18,559.15,359.12,Freitas Nogueira e Filhos,BA,nordeste
14478,2024-09-29,Nina,Equipe Zenith,Infraestrutura,Hospedagem de Sites,6,958.32,672.35,Moura,PA,norte
14479,2022-11-22,Alexia,Equipe Zenith,Infraestrutura,Suporte Técnico,18,1074.55,908.02,Fernandes,CE,nordeste
14480,2023-06-29,João Vitor,Equipe Zenith,Desenvolvimento,Automação de Processos,11,549.01,406.24,Peixoto,RJ,sudeste
14481,2023-06-08,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,16,1475.3,945.31,Carvalho Caldeira S.A.,PA,norte
14482,2025-05-17,Evelyn,Equipe Zenith,Infraestrutura,Hospedagem de Sites,11,318.54,268.15,Silva,AM,norte
14483,2023-02-08,Evelyn,Equipe Zenith,Consultoria,Treinamento em TI,16,1143.77,573.8,Souza - ME,SC,sul
14484,2023-03-16,João Vitor,Equipe Zenith,Infraestrutura,Backup em Nuvem,4,385.99,332.39,da Cruz S/A,MG,sudeste
14485,2022-09-02,Henrique,Equipe Zenith,Consultoria,Consultoria em TI,4,534.64,409.62,Cardoso Teixeira S/A,AM,norte
14486,2024-03-02,Henrique,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,4,1107.2,628.81,Cavalcanti S/A,DF,centro-oeste
14487,2024-04-25,Alexia,Equipe Zenith,Consultoria,Treinamento em TI,16,363.3,304.98,Correia,PE,nordeste
14488,2024-09-12,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,5,164.43,106.3,Campos,GO,centro-oeste
14489,2024-03-27,João Vitor,Equipe Zenith,Infraestrutura,Backup em Nuvem,3,1278.18,1003.94,Barros Duarte Ltda.,MG,sudeste
14490,2023-10-19,Henrique,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,3,264.6,141.16,Jesus - ME,PA,norte
14491,2023-02-22,Nina,Equipe Zenith,Consultoria,Auditoria de Sistemas,15,1085.92,883.36,Moura S.A.,AM,norte
14492,2024-05-21,Evelyn,Equipe Zenith,Consultoria,Treinamento em TI,6,1061.19,945.75,Vieira,GO,centro-oeste
14493,2023-04-10,Alexia,Equipe Zenith,Infraestrutura,Hospedagem de Sites,7,811.96,497.83,Fernandes,RJ,sudeste
14494,2024-01-14,Henrique,Equipe Zenith,Consultoria,Auditoria de Sistemas,17,970.08,546.13,Campos Souza Ltda.,BA,nordeste
14495,2023-09-16,Henrique,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,9,823.74,625.16,Ferreira,MT,centro-oeste
14496,2023-05-19,Nina,Equipe Zenith,Consultoria,Gestão de Projetos de TI,1,479.1,251.34,Castro,MT,centro-oeste
14497,2022-11-11,João Vitor,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,9,1034.01,573.83,Correia S.A.,SC,sul
14498,2024-06-14,João Vitor,Equipe Zenith,Desenvolvimento,Integração de Sistemas,18,853.31,446.73,da Rosa da Conceição S.A.,RS,sul
14499,2025-04-02,Alexia,Equipe Zenith,Infraestrutura,Backup em Nuvem,10,893.14,449.9,Pinto,RS,sul
14500,2023-08-23,João Vitor,Equipe Zenith,Consultoria,Consultoria em TI,10,286.94,229.28,Lima,DF,centro-oeste
14501,2024-02-21,Nina,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,12,1263.86,867.41,Ferreira,DF,centro-oeste
14502,2023-10-30,Nina,Equipe Zenith,Consultoria,Auditoria de Sistemas,15,777.03,685.3,Araújo S/A,PR,sul
14503,2024-08-02,João Vitor,Equipe Zenith,Consultoria,Gestão de Projetos de TI,15,213.5,135.51,Novaes,MT,centro-oeste
14504,2024-11-07,Alexia,Equipe Zenith,Infraestrutura,Hospedagem de Sites,7,936.94,773.74,Ferreira Araújo - ME,RO,norte
14505,2024-10-14,João Vitor,Equipe Zenith,Consultoria,Consultoria em TI,9,1291.34,648.17,da Rocha,SP,sudeste
14506,2022-11-24,Nina,Equipe Zenith,Desenvolvimento,Automação de Processos,14,1357.59,978.17,da Luz Ltda.,GO,centro-oeste
14507,2024-11-09,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,5,846.01,506.39,Moura S.A.,SC,sul
14508,2023-11-19,João Vitor,Equipe Zenith,Infraestrutura,Hospedagem de Sites,16,222.79,196.11,Rocha Monteiro - ME,BA,nordeste
14509,2024-02-26,Henrique,Equipe Zenith,Desenvolvimento,Integração de Sistemas,16,704.8,603.37,Freitas,BA,nordeste
14510,2025-02-06,Alexia,Equipe Zenith,Infraestrutura,Backup em Nuvem,14,837.18,623.28,Gomes S/A,RJ,sudeste
14511,2023-08-07,Nina,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,1,353.77,190.05,Rocha,RS,sul
14512,2024-09-06,Henrique,Equipe Zenith,Desenvolvimento,Integração de Sistemas,14,338.37,298.56,Silveira,CE,nordeste
14513,2024-02-16,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,20,1112.64,706.36,da Conceição Teixeira - EI,SP,sudeste
14514,2024-03-06,Evelyn,Equipe Zenith,Desenvolvimento,Automação de Processos,8,1448.83,1013.45,Alves Aragão S.A.,BA,nordeste
14515,2023-01-05,Alexia,Equipe Zenith,Desenvolvimento,Integração de Sistemas,14,790.08,646.47,Nunes,SC,sul
14516,2023-01-04,Nina,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,1,622.35,339.48,Gomes,MG,sudeste
14517,2024-02-16,Alexia,Equipe Zenith,Desenvolvimento,Automação de Processos,13,1202.77,765.42,Barros,MG,sudeste
14518,2022-07-21,João Vitor,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,16,1242.08,1050.24,Silveira Alves Ltda.,RO,norte
14519,2023-02-08,Evelyn,Equipe Zenith,Infraestrutura,Suporte Técnico,18,795.54,577.32,Souza - ME,DF,centro-oeste
14520,2023-07-18,Henrique,Equipe Zenith,Infraestrutura,Hospedagem de Sites,10,1183.76,731.6,Azevedo,CE,nordeste
14521,2024-01-09,Nina,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,18,339.86,221.85,Correia Ribeiro - EI,PE,nordeste
14522,2024-06-26,João Vitor,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,17,193.81,144.64,Moura e Filhos,BA,nordeste
14523,2022-06-21,Evelyn,Equipe Zenith,Consultoria,Treinamento em TI,4,582.46,508.29,Nunes e Filhos,SP,sudeste
14524,2023-08-30,Evelyn,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,11,816.48,593.54,Rodrigues S.A.,RS,sul
14525,2024-06-28,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,4,1135.75,686.42,Melo Vieira - ME,AM,norte
14526,2024-06-11,Evelyn,Equipe Zenith,Infraestrutura,Suporte Técnico,4,624.41,473.61,Ribeiro Rezende S/A,SP,sudeste
14527,2024-04-03,Evelyn,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,9,1483.77,1020.44,Ferreira,DF,centro-oeste
14528,2023-04-07,Nina,Equipe Zenith,Consultoria,Auditoria de Sistemas,13,837.25,653.84,Rocha,RO,norte
14529,2024-03-23,Alexia,Equipe Zenith,Consultoria,Treinamento em TI,5,926.42,798.96,Farias,GO,centro-oeste
14530,2024-09-06,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,20,169.1,119.12,Cardoso e Filhos,RJ,sudeste
14531,2022-12-25,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,2,1301.16,1102.83,Gomes e Filhos,GO,centro-oeste
14532,2025-01-19,Nina,Equipe Zenith,Infraestrutura,Backup em Nuvem,9,743.51,387.71,Rezende Ribeiro S/A,RS,sul
14533,2024-08-31,Nina,Equipe Zenith,Desenvolvimento,Automação de Processos,18,260.74,174.24,Nascimento Ltda.,PE,nordeste
14534,2024-08-29,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,18,286.65,239.46,Porto,MT,centro-oeste
14535,2022-09-19,Henrique,Equipe Zenith,Consultoria,Treinamento em TI,17,1092.53,587.85,Novaes S/A,GO,centro-oeste
14536,2024-12-21,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,15,807.98,661.8,Cavalcanti Souza S.A.,BA,nordeste
14537,2025-03-02,Alexia,Equipe Zenith,Consultoria,Gestão de Projetos de TI,10,1062.19,884.88,Monteiro S.A.,RJ,sudeste
14538,2024-05-30,João Vitor,Equipe Zenith,Consultoria,Treinamento em TI,14,541.8,447.5,Fogaça Cavalcanti S.A.,RJ,sudeste
14539,2023-06-27,Henrique,Equipe Zenith,Infraestrutura,Hospedagem de Sites,20,1427.26,1219.15,Aragão,RJ,sudeste
14540,2022-07-13,João Vitor,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,2,531.78,385.43,Carvalho,RJ,sudeste
14541,2024-04-22,Nina,Equipe Zenith,Consultoria,Auditoria de Sistemas,8,974.37,596.25,Pinto,RJ,sudeste
14542,2024-07-01,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,13,150.65,75.72,da Rocha,PE,nordeste
14543,2024-06-09,Henrique,Equipe Zenith,Infraestrutura,Backup em Nuvem,19,207.52,130.53,Cavalcanti,RS,sul
14544,2022-06-02,Alexia,Equipe Zenith,Consultoria,Treinamento em TI,10,1063.1,827.42,da Paz - EI,PR,sul
14545,2024-05-08,Evelyn,Equipe Zenith,Infraestrutura,Hospedagem de Sites,9,725.37,488.81,Monteiro - ME,RO,norte
14546,2024-07-04,Evelyn,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,11,893.28,719.87,da Mata Viana S.A.,MG,sudeste
14547,2022-07-03,Henrique,Equipe Zenith,Infraestrutura,Hospedagem de Sites,13,1087.54,952.22,Jesus - ME,MT,centro-oeste
14548,2023-04-11,João Vitor,Equipe Zenith,Consultoria,Consultoria em TI,1,1399.86,1051.26,Castro,GO,centro-oeste
14549,2024-06-19,João Vitor,Equipe Zenith,Infraestrutura,Backup em Nuvem,19,1197.62,999.23,Moura Pereira e Filhos,RO,norte
14550,2023-12-28,Nina,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,6,271.57,156.41,Silva Jesus Ltda.,AM,norte
14551,2025-02-03,Evelyn,Equipe Zenith,Consultoria,Consultoria em TI,19,653.77,445.31,Ribeiro,GO,centro-oeste
14552,2023-01-20,Alexia,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,14,1148.58,751.25,da Cruz Ltda.,DF,centro-oeste
14553,2023-09-01,Alexia,Equipe Zenith,Consultoria,Consultoria em TI,14,1196.66,985.41,Melo - ME,SP,sudeste
14554,2025-02-08,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,12,1465.81,814.96,Nascimento e Filhos,MT,centro-oeste
14555,2022-11-03,Nina,Equipe Zenith,Desenvolvimento,Automação de Processos,6,239.13,141.71,Souza Moura e Filhos,BA,nordeste
14556,2024-04-19,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,13,279.33,207.22,Costela - ME,CE,nordeste
14557,2023-08-21,Henrique,Equipe Zenith,Infraestrutura,Hospedagem de Sites,9,1336.88,1067.37,Moreira S.A.,PE,nordeste
14558,2023-12-23,Nina,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,14,758.38,614.26,Pires e Filhos,RO,norte
14559,2023-07-10,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,12,1222.63,630.07,Vieira,BA,nordeste
14560,2024-04-15,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,12,546.85,433.61,Sales Costa - ME,SP,sudeste
14561,2023-05-24,Evelyn,Equipe Zenith,Infraestrutura,Hospedagem de Sites,14,856.27,481.56,Pinto Nascimento S.A.,SP,sudeste
14562,2025-02-12,Nina,Equipe Zenith,Infraestrutura,Suporte Técnico,2,371.36,211.13,Peixoto,PR,sul
14563,2023-10-08,Nina,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,20,1021.2,786.14,Lopes Cavalcanti S.A.,BA,nordeste
14564,2022-10-02,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,4,1414.05,814.61,Santos,RS,sul
14565,2023-05-13,Henrique,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,7,999.2,565.75,Ferreira Ltda.,AM,norte
14566,2023-08-05,João Vitor,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,12,201.77,128.93,Souza,PA,norte
14567,2025-01-11,Evelyn,Equipe Zenith,Infraestrutura,Hospedagem de Sites,19,894.71,501.81,Gonçalves Cardoso - ME,GO,centro-oeste
14568,2024-06-06,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,18,477.97,348.79,Pires,AM,norte
14569,2025-04-18,Alexia,Equipe Zenith,Desenvolvimento,Automação de Processos,18,1017.36,590.29,da Paz Carvalho S.A.,BA,nordeste
14570,2022-10-18,Evelyn,Equipe Zenith,Infraestrutura,Suporte Técnico,4,424.27,351.91,Teixeira,BA,nordeste
14571,2022-10-04,Alexia,Equipe Zenith,Infraestrutura,Hospedagem de Sites,11,184.67,126.98,Melo,PE,nordeste
14572,2023-08-20,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,12,926.51,705.06,Castro e Filhos,MT,centro-oeste
14573,2022-07-30,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,17,1084.84,682.75,Fogaça,MT,centro-oeste
14574,2022-07-12,Henrique,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,15,433.19,291.35,Castro da Costa S.A.,BA,nordeste
14575,2025-03-25,Alexia,Equipe Zenith,Desenvolvimento,Automação de Processos,2,738.3,460.5,Sales S/A,SP,sudeste
14576,2022-07-11,Alexia,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,1,166.5,135.08,da Cruz Ltda.,MG,sudeste
14577,2022-08-01,João Vitor,Equipe Zenith,Consultoria,Auditoria de Sistemas,6,781.28,586.6,da Cruz Campos - EI,SC,sul
14578,2024-08-27,Nina,Equipe Zenith,Consultoria,Auditoria de Sistemas,8,1198.36,1022.4,Cavalcanti,BA,nordeste
14579,2024-01-09,Nina,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,5,1379.67,732.92,da Mata,BA,nordeste
14580,2022-11-12,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,6,649.22,504.42,da Paz,BA,nordeste
14581,2024-10-26,Alexia,Equipe Zenith,Consultoria,Auditoria de Sistemas,17,1139.06,648.09,Araújo,MG,sudeste
14582,2023-04-30,Nina,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,1,1250.42,705.39,Nascimento,PA,norte
14583,2024-05-25,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,18,493.13,408.81,Cavalcanti,RJ,sudeste
14584,2024-03-18,João Vitor,Equipe Zenith,Infraestrutura,Backup em Nuvem,18,959.48,620.28,Carvalho S.A.,BA,nordeste
14585,2024-09-08,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,17,900.93,639.23,da Costa e Filhos,AM,norte
14586,2023-03-21,Alexia,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,12,1287.64,683.67,das Neves - EI,RJ,sudeste
14587,2025-04-19,Nina,Equipe Zenith,Consultoria,Treinamento em TI,19,524.42,459.37,Araújo,PR,sul
14588,2022-06-04,João Vitor,Equipe Zenith,Infraestrutura,Suporte Técnico,14,1144.06,761.55,Viana S.A.,BA,nordeste
14589,2023-10-04,Nina,Equipe Zenith,Consultoria,Treinamento em TI,12,552.95,317.08,Peixoto Ribeiro S/A,CE,nordeste
14590,2024-01-20,Nina,Equipe Zenith,Consultoria,Consultoria em TI,20,599.44,444.02,Jesus,SC,sul
14591,2024-11-08,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,8,1443.44,957.17,Azevedo,PA,norte
14592,2024-07-14,Alexia,Equipe Zenith,Consultoria,Treinamento em TI,4,943.34,796.14,Barros e Filhos,MT,centro-oeste
14593,2025-02-03,Nina,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,8,998.58,878.99,Lima Silveira - EI,RO,norte
14594,2024-10-24,Evelyn,Equipe Zenith,Consultoria,Gestão de Projetos de TI,6,937.58,600.16,Azevedo,PR,sul
14595,2023-05-22,Alexia,Equipe Zenith,Desenvolvimento,Integração de Sistemas,19,1446.34,976.8,Costa,SC,sul
14596,2023-10-06,Alexia,Equipe Zenith,Consultoria,Gestão de Projetos de TI,19,380.89,200.22,Cunha Peixoto Ltda.,PE,nordeste
14597,2022-07-09,Nina,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,15,302.92,153.5,Castro S/A,BA,nordeste
14598,2024-04-04,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,12,908.03,475.58,Porto,RJ,sudeste
14599,2024-07-16,Alexia,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,9,1295.6,1114.71,Araújo S.A.,PE,nordeste
14600,2025-01-18,João Vitor,Equipe Zenith,Infraestrutura,Backup em Nuvem,20,815.83,583.06,Nogueira S/A,SC,sul
14601,2023-10-16,Evelyn,Equipe Zenith,Consultoria,Consultoria em TI,9,579.26,458.69,Lima Vieira S.A.,GO,centro-oeste
14602,2022-12-24,Evelyn,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,9,1007.14,676.87,Novaes,MT,centro-oeste
14603,2023-03-23,Alexia,Equipe Zenith,Consultoria,Consultoria em TI,18,1343.52,737.84,da Mata S.A.,PE,nordeste
14604,2023-08-26,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,14,1232.18,1080.32,Araújo e Filhos,AM,norte
14605,2024-09-04,Alexia,Equipe Zenith,Desenvolvimento,Integração de Sistemas,2,441.27,293.58,da Rocha,PE,nordeste
14606,2024-08-13,Nina,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,10,1461.85,1135.58,Ribeiro e Filhos,PR,sul
14607,2022-09-30,Alexia,Equipe Zenith,Consultoria,Consultoria em TI,11,649.86,399.85,Duarte,SC,sul
14608,2025-02-23,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,8,551.91,376.69,Nascimento Alves - ME,BA,nordeste
14609,2024-09-03,João Vitor,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,20,586.86,521.24,Souza - ME,PR,sul
14610,2022-10-17,Alexia,Equipe Zenith,Consultoria,Gestão de Projetos de TI,10,362.57,234.71,da Mata S.A.,SP,sudeste
14611,2024-12-06,Nina,Equipe Zenith,Consultoria,Treinamento em TI,1,304.43,217.19,Novaes - EI,SP,sudeste
14612,2024-04-21,Nina,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,16,195.22,107.39,da Costa,MT,centro-oeste
14613,2023-10-15,João Vitor,Equipe Zenith,Consultoria,Gestão de Projetos de TI,1,513.24,324.22,Aragão Sales S/A,SP,sudeste
14614,2024-04-20,Henrique,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,18,1303.78,879.15,Castro Lopes - EI,DF,centro-oeste
14615,2023-04-05,João Vitor,Equipe Zenith,Consultoria,Treinamento em TI,3,569.92,406.12,Moura Mendes S.A.,RO,norte
14616,2023-03-04,João Vitor,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,13,1231.08,687.18,Ferreira,PE,nordeste
14617,2024-12-20,Evelyn,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,17,719.52,525.59,Barros Pereira S/A,RO,norte
14618,2024-07-29,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,17,529.03,377.28,da Conceição - EI,RS,sul
14619,2023-04-13,Henrique,Equipe Zenith,Consultoria,Auditoria de Sistemas,2,1288.37,741.3,Santos S/A,SP,sudeste
14620,2024-07-01,Evelyn,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,13,1401.04,1156.46,Barbosa,AM,norte
14621,2024-05-10,Alexia,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,10,1363.87,726.41,Gonçalves,CE,nordeste
14622,2024-06-08,Evelyn,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,6,356.5,218.25,Porto,AM,norte
14623,2023-10-19,Nina,Equipe Zenith,Infraestrutura,Backup em Nuvem,11,1120.34,987.33,Monteiro Ltda.,AM,norte
14624,2023-02-11,Alexia,Equipe Zenith,Consultoria,Auditoria de Sistemas,14,1479.78,1207.13,Barbosa Rodrigues Ltda.,SC,sul
14625,2024-06-13,João Vitor,Equipe Zenith,Infraestrutura,Suporte Técnico,18,854.11,483.61,Teixeira,GO,centro-oeste
14626,2024-05-26,Alexia,Equipe Zenith,Infraestrutura,Hospedagem de Sites,5,294.51,259.72,Ribeiro Rezende Ltda.,RJ,sudeste
14627,2022-10-05,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,6,1398.56,796.94,da Conceição,PA,norte
14628,2024-03-28,Evelyn,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,8,610.41,338.88,Gomes,SP,sudeste
14629,2022-10-27,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,18,798.1,408.67,da Rocha - ME,CE,nordeste
14630,2024-11-27,Nina,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,1,1027.14,622.19,Jesus,MG,sudeste
14631,2023-12-03,Alexia,Equipe Zenith,Consultoria,Auditoria de Sistemas,10,939.4,523.38,Lopes,PR,sul
14632,2024-06-24,Henrique,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,5,872.85,776.82,da Mata,MT,centro-oeste
14633,2023-03-14,Alexia,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,2,1347.96,1122.12,Dias Duarte - ME,GO,centro-oeste
