Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
8930,2023-04-14,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,17,189.24,99.58,Lopes,MT,centro-oeste
8931,2025-01-13,Ana Lívia,Equipe Orion,Infraestrutura,Backup em Nuvem,19,595.04,372.89,Cavalcanti,CE,nordeste
8932,2023-04-03,Ana Julia,Equipe Orion,Consultoria,Auditoria de Sistemas,13,716.8,509.26,Jesus,RO,norte
8933,2025-04-25,Rebeca,Equipe Orion,Infraestrutura,Hospedagem de Sites,18,1039.42,819.45,Costa Ltda.,RS,sul
8934,2024-03-03,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,3,1310.58,814.62,Souza Ltda.,MG,sudeste
8935,2024-09-26,Rebeca,Equipe Orion,Infraestrutura,Gerenciamento de Redes,12,264.97,208.15,Nogueira Ltda.,MT,centro-oeste
8936,2024-12-20,Joaquim,Equipe Orion,Consultoria,Consultoria em TI,16,215.39,119.63,Peixoto,CE,nordeste
8937,2024-09-12,Ana Lívia,Equipe Orion,Infraestrutura,Backup em Nuvem,5,505.01,314.71,Souza,AM,norte
8938,2025-02-27,Joaquim,Equipe Orion,Desenvolvimento,Automação de Processos,3,832.19,704.78,Fogaça,SC,sul
8939,2023-09-27,Rebeca,Equipe Orion,Consultoria,Gestão de Projetos de TI,6,381.49,241.06,das Neves,RJ,sudeste
8940,2022-07-21,Joaquim,Equipe Orion,Desenvolvimento,Criação de Aplicativos,10,714.85,515.18,Silva,RO,norte
8941,2023-12-19,Ana Lívia,Equipe Orion,Infraestrutura,Backup em Nuvem,4,1017.49,757.1,Rezende,AM,norte
8942,2023-07-02,Rebeca,Equipe Orion,Infraestrutura,Suporte Técnico,13,1471.16,1195.57,Ramos S.A.,RS,sul
8943,2022-11-13,Ana Julia,Equipe Orion,Consultoria,Gestão de Projetos de TI,15,1452.2,834.13,Freitas - EI,DF,centro-oeste
8944,2023-11-30,Rafaela,Equipe Orion,Infraestrutura,Backup em Nuvem,9,384.11,266.36,Barros,RS,sul
8945,2025-01-01,Ana Julia,Equipe Orion,Infraestrutura,Suporte Técnico,1,226.85,165.03,Novaes - EI,PA,norte
8946,2025-04-13,Ana Julia,Equipe Orion,Infraestrutura,Backup em Nuvem,13,1439.98,763.58,da Costa Ltda.,GO,centro-oeste
8947,2023-12-11,Rebeca,Equipe Orion,Infraestrutura,Suporte Técnico,19,359.08,275.34,Silveira S/A,RJ,sudeste
8948,2023-04-11,Rebeca,Equipe Orion,Consultoria,Planejamento Estratégico de TI,6,598.04,430.74,Pinto Martins e Filhos,CE,nordeste
8949,2022-08-15,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento Web,13,552.6,308.62,Jesus Cavalcanti S.A.,PA,norte
8950,2023-04-23,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,7,1351.37,1171.05,da Luz da Luz Ltda.,PA,norte
8951,2024-05-01,Rafaela,Equipe Orion,Consultoria,Treinamento em TI,2,409.67,224.51,Lima S.A.,RJ,sudeste
8952,2022-08-12,Ana Julia,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,13,464.58,357.27,Sales - ME,RS,sul
8953,2022-11-04,Joaquim,Equipe Orion,Consultoria,Planejamento Estratégico de TI,15,973.83,869.48,da Paz,PA,norte
8954,2025-02-12,Rebeca,Equipe Orion,Consultoria,Treinamento em TI,6,681.9,608.51,das Neves,SC,sul
8955,2022-08-26,Rafaela,Equipe Orion,Consultoria,Treinamento em TI,4,1019.03,593.51,Rezende,PE,nordeste
8956,2024-10-29,Ana Julia,Equipe Orion,Infraestrutura,Suporte Técnico,5,359.83,315.0,Barros Gonçalves - EI,CE,nordeste
8957,2023-09-15,Rebeca,Equipe Orion,Desenvolvimento,Integração de Sistemas,5,1129.76,849.36,Sales,RJ,sudeste
8958,2025-04-02,Rafaela,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,15,827.43,538.84,Sales S/A,RJ,sudeste
8959,2024-02-17,Rebeca,Equipe Orion,Desenvolvimento,Automação de Processos,6,876.58,774.18,Azevedo da Conceição e Filhos,CE,nordeste
8960,2024-12-08,Ana Lívia,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,16,1312.25,685.44,Correia Silveira Ltda.,GO,centro-oeste
8961,2025-05-01,Ana Julia,Equipe Orion,Infraestrutura,Gerenciamento de Redes,2,802.82,500.49,Lima S/A,RS,sul
8962,2024-09-05,Ana Lívia,Equipe Orion,Consultoria,Gestão de Projetos de TI,20,1277.5,909.28,Novaes - ME,RO,norte
8963,2024-01-22,Joaquim,Equipe Orion,Desenvolvimento,Automação de Processos,15,328.29,170.43,da Paz,PE,nordeste
8964,2023-03-22,Rafaela,Equipe Orion,Desenvolvimento,Automação de Processos,16,1474.94,895.43,Fernandes Aragão - ME,MG,sudeste
8965,2022-10-15,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,10,812.32,716.85,Cardoso,AM,norte
8966,2023-09-18,Rafaela,Equipe Orion,Desenvolvimento,Integração de Sistemas,16,1419.2,882.23,Farias,GO,centro-oeste
8967,2023-11-03,Ana Julia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,14,1176.75,881.7,Ribeiro Peixoto S.A.,AM,norte
8968,2022-06-03,Rebeca,Equipe Orion,Desenvolvimento,Automação de Processos,9,1140.5,604.12,Gomes e Filhos,CE,nordeste
8969,2024-05-03,Ana Julia,Equipe Orion,Infraestrutura,Gerenciamento de Redes,6,299.69,157.77,Silveira,PE,nordeste
8970,2024-07-01,Rebeca,Equipe Orion,Consultoria,Auditoria de Sistemas,14,817.12,482.14,Azevedo,PR,sul
8971,2023-06-02,Joaquim,Equipe Orion,Consultoria,Consultoria em TI,1,1324.51,695.21,Barbosa e Filhos,BA,nordeste
8972,2023-02-15,Joaquim,Equipe Orion,Desenvolvimento,Criação de Aplicativos,4,461.43,286.89,Dias Correia - EI,MG,sudeste
8973,2024-10-22,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento Web,19,1061.0,794.81,Barros,DF,centro-oeste
8974,2024-07-08,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,1,206.58,168.45,Duarte,PR,sul
8975,2024-01-10,Ana Lívia,Equipe Orion,Consultoria,Consultoria em TI,15,713.21,542.23,da Rocha,SP,sudeste
8976,2023-09-10,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,14,980.11,633.49,Duarte Correia Ltda.,MT,centro-oeste
8977,2023-12-04,Rafaela,Equipe Orion,Consultoria,Treinamento em TI,18,1045.34,924.43,da Conceição,SC,sul
8978,2023-06-04,Rafaela,Equipe Orion,Consultoria,Treinamento em TI,16,1354.11,845.66,Farias,AM,norte
8979,2023-10-26,Rafaela,Equipe Orion,Infraestrutura,Hospedagem de Sites,16,344.14,176.09,Moura,AM,norte
8980,2024-02-12,Rafaela,Equipe Orion,Infraestrutura,Hospedagem de Sites,4,1186.76,660.74,Barros - EI,RS,sul
8981,2023-05-15,Rafaela,Equipe Orion,Infraestrutura,Gerenciamento de Redes,19,170.71,134.95,da Mota Costela - EI,GO,centro-oeste
8982,2024-03-18,Rebeca,Equipe Orion,Consultoria,Treinamento em TI,10,1487.5,1303.39,Pires,PR,sul
8983,2022-08-14,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento Web,15,762.98,489.69,Campos - EI,BA,nordeste
8984,2023-06-18,Rafaela,Equipe Orion,Infraestrutura,Gerenciamento de Redes,10,578.2,345.16,Lima,SC,sul
8985,2024-06-29,Rafaela,Equipe Orion,Infraestrutura,Gerenciamento de Redes,9,282.18,160.02,da Conceição,MG,sudeste
8986,2025-02-06,Ana Lívia,Equipe Orion,Consultoria,Treinamento em TI,13,301.33,152.62,da Cruz,BA,nordeste
8987,2023-03-16,Ana Lívia,Equipe Orion,Desenvolvimento,Automação de Processos,20,618.11,465.63,Rocha Novaes - ME,RS,sul
8988,2023-03-07,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,17,650.99,435.39,Caldeira Silva Ltda.,MT,centro-oeste
8989,2022-10-29,Ana Lívia,Equipe Orion,Consultoria,Treinamento em TI,4,1132.13,579.55,Vieira - EI,AM,norte
8990,2025-04-17,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,15,517.73,404.14,da Cruz - EI,DF,centro-oeste
8991,2023-09-20,Rebeca,Equipe Orion,Consultoria,Consultoria em TI,2,535.4,366.7,Nascimento S/A,GO,centro-oeste
8992,2024-03-20,Joaquim,Equipe Orion,Consultoria,Auditoria de Sistemas,16,831.52,498.39,Araújo,SP,sudeste
8993,2023-07-24,Ana Lívia,Equipe Orion,Desenvolvimento,Integração de Sistemas,15,807.98,506.7,Oliveira,PA,norte
8994,2023-10-15,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,16,506.59,395.6,Gomes,MG,sudeste
8995,2023-06-07,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,11,342.03,258.85,da Cruz S.A.,RS,sul
8996,2023-02-25,Rebeca,Equipe Orion,Infraestrutura,Hospedagem de Sites,12,1304.05,710.31,Gomes Martins S.A.,MG,sudeste
8997,2024-12-07,Ana Julia,Equipe Orion,Consultoria,Consultoria em TI,18,1106.46,949.5,Barros Ltda.,SC,sul
8998,2022-06-16,Rebeca,Equipe Orion,Desenvolvimento,Integração de Sistemas,1,239.62,122.78,da Luz,MG,sudeste
8999,2025-05-13,Joaquim,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,4,196.09,175.88,Almeida Ltda.,RJ,sudeste
9000,2022-11-20,Rafaela,Equipe Orion,Consultoria,Planejamento Estratégico de TI,6,672.11,550.48,Melo - ME,MT,centro-oeste
9001,2024-08-29,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,18,833.92,683.72,da Rocha,RO,norte
9002,2023-06-23,Ana Julia,Equipe Orion,Consultoria,Consultoria em TI,11,716.97,361.94,Jesus,RJ,sudeste
9003,2022-10-19,Joaquim,Equipe Orion,Desenvolvimento,Automação de Processos,20,1429.56,939.78,Vieira S.A.,RJ,sudeste
9004,2023-06-12,Rebeca,Equipe Orion,Consultoria,Planejamento Estratégico de TI,16,840.8,488.02,Rodrigues S/A,GO,centro-oeste
9005,2024-09-09,Ana Julia,Equipe Orion,Infraestrutura,Backup em Nuvem,16,337.65,286.26,Cardoso Ltda.,MG,sudeste
9006,2022-09-06,Rebeca,Equipe Orion,Desenvolvimento,Integração de Sistemas,13,736.92,390.08,Correia,GO,centro-oeste
9007,2023-03-05,Joaquim,Equipe Orion,Consultoria,Treinamento em TI,16,904.19,601.83,da Rosa,MT,centro-oeste
9008,2024-05-21,Rebeca,Equipe Orion,Infraestrutura,Gerenciamento de Redes,18,1195.39,647.92,Araújo Moura e Filhos,BA,nordeste
9009,2023-05-08,Rebeca,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,18,508.72,424.98,Martins,RO,norte
9010,2025-04-21,Joaquim,Equipe Orion,Consultoria,Consultoria em TI,1,990.66,706.36,Mendes,PA,norte
9011,2025-04-18,Ana Lívia,Equipe Orion,Desenvolvimento,Automação de Processos,14,1133.67,943.76,Mendes,PR,sul
9012,2024-05-10,Rebeca,Equipe Orion,Infraestrutura,Suporte Técnico,12,471.91,416.87,Azevedo - ME,RS,sul
9013,2024-06-02,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,6,586.27,513.1,Sales S.A.,DF,centro-oeste
9014,2024-04-03,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,11,369.89,239.13,Viana - ME,RJ,sudeste
9015,2025-03-02,Joaquim,Equipe Orion,Consultoria,Auditoria de Sistemas,8,346.72,183.13,Ferreira - EI,SC,sul
9016,2025-02-21,Rafaela,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,18,978.22,624.87,Melo,RJ,sudeste
9017,2025-05-16,Joaquim,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,5,880.39,621.77,Cardoso,PA,norte
9018,2022-08-12,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento Web,13,1302.91,1172.55,Porto,CE,nordeste
9019,2023-09-14,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,5,553.92,343.62,Cavalcanti,SP,sudeste
9020,2024-03-21,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,5,1295.26,1029.52,Souza,MG,sudeste
9021,2023-01-04,Ana Lívia,Equipe Orion,Infraestrutura,Hospedagem de Sites,9,1033.12,778.22,Almeida Ramos Ltda.,MT,centro-oeste
9022,2022-12-25,Ana Julia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,17,1263.48,1024.84,Dias,PE,nordeste
9023,2023-09-11,Ana Julia,Equipe Orion,Infraestrutura,Gerenciamento de Redes,14,487.45,311.67,Costela,AM,norte
9024,2024-07-08,Rebeca,Equipe Orion,Desenvolvimento,Automação de Processos,1,356.49,229.71,Moura,MT,centro-oeste
9025,2024-04-26,Rafaela,Equipe Orion,Infraestrutura,Hospedagem de Sites,5,794.5,399.2,da Rocha - EI,MG,sudeste
9026,2022-10-24,Rafaela,Equipe Orion,Consultoria,Consultoria em TI,6,699.13,500.55,Fogaça da Rocha Ltda.,RS,sul
9027,2022-08-20,Rafaela,Equipe Orion,Consultoria,Gestão de Projetos de TI,10,594.32,409.28,da Conceição - ME,RO,norte
9028,2023-07-29,Rebeca,Equipe Orion,Consultoria,Planejamento Estratégico de TI,9,685.06,431.85,Rocha,AM,norte
9029,2023-05-06,Joaquim,Equipe Orion,Consultoria,Treinamento em TI,5,1266.75,882.42,Nascimento,RO,norte
9030,2023-08-23,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,7,193.87,172.22,Cavalcanti,SP,sudeste
9031,2023-11-09,Joaquim,Equipe Orion,Consultoria,Treinamento em TI,6,627.8,346.68,Viana,AM,norte
9032,2023-09-11,Ana Julia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,16,1233.71,899.5,Monteiro Dias S.A.,BA,nordeste
9033,2023-12-20,Ana Julia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,1,555.23,280.5,Lima,MG,sudeste
9034,2023-02-18,Joaquim,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,19,460.22,299.91,Rezende,BA,nordeste
9035,2023-02-21,Ana Julia,Equipe Orion,Infraestrutura,Gerenciamento de Redes,19,536.56,391.49,Almeida,PR,sul
9036,2023-01-25,Ana Julia,Equipe Orion,Infraestrutura,Suporte Técnico,3,594.53,301.49,Ramos - ME,DF,centro-oeste
9037,2024-08-23,Ana Lívia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,2,866.2,746.22,Lopes,CE,nordeste
9038,2023-04-07,Ana Julia,Equipe Orion,Desenvolvimento,Integração de Sistemas,2,714.01,500.18,Barbosa,BA,nordeste
9039,2024-03-15,Rebeca,Equipe Orion,Consultoria,Auditoria de Sistemas,3,735.96,616.59,Almeida S/A,MG,sudeste
9040,2025-05-12,Rafaela,Equipe Orion,Consultoria,Consultoria em TI,9,642.98,354.31,Fogaça,SC,sul
9041,2024-08-17,Joaquim,Equipe Orion,Desenvolvimento,Desenvolvimento Web,7,871.41,555.99,Araújo S/A,AM,norte
9042,2024-04-30,Rebeca,Equipe Orion,Consultoria,Auditoria de Sistemas,8,1434.09,769.57,Nogueira S/A,SP,sudeste
9043,2022-06-12,Ana Julia,Equipe Orion,Consultoria,Gestão de Projetos de TI,5,1329.68,746.23,Gomes S/A,PE,nordeste
9044,2025-05-16,Joaquim,Equipe Orion,Infraestrutura,Suporte Técnico,2,507.02,330.84,Fernandes Fogaça - ME,PR,sul
9045,2023-10-06,Joaquim,Equipe Orion,Consultoria,Consultoria em TI,7,1346.53,1163.56,Mendes Ltda.,RJ,sudeste
9046,2025-03-04,Rebeca,Equipe Orion,Consultoria,Planejamento Estratégico de TI,5,696.41,565.16,da Rocha - ME,CE,nordeste
9047,2022-06-05,Rafaela,Equipe Orion,Consultoria,Planejamento Estratégico de TI,7,719.95,430.31,Nogueira - EI,BA,nordeste
9048,2023-03-22,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,1,642.53,337.0,Fernandes,SC,sul
9049,2023-06-06,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,13,198.97,144.17,Dias - EI,PA,norte
9050,2024-11-02,Ana Julia,Equipe Orion,Consultoria,Consultoria em TI,5,1241.04,678.1,Porto,PE,nordeste
9051,2022-12-07,Rebeca,Equipe Orion,Consultoria,Treinamento em TI,13,995.36,498.55,Fernandes Rezende S.A.,AM,norte
9052,2023-01-20,Rafaela,Equipe Orion,Desenvolvimento,Integração de Sistemas,3,498.4,415.14,das Neves,SP,sudeste
9053,2025-05-07,Rafaela,Equipe Orion,Infraestrutura,Backup em Nuvem,11,923.58,805.68,Viana Rocha S.A.,BA,nordeste
9054,2022-10-02,Joaquim,Equipe Orion,Infraestrutura,Backup em Nuvem,8,1389.61,898.39,Teixeira,MG,sudeste
9055,2023-02-14,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,20,621.72,357.61,Moraes,AM,norte
9056,2025-01-30,Joaquim,Equipe Orion,Consultoria,Auditoria de Sistemas,14,1407.45,1109.71,Martins Novaes - EI,RS,sul
9057,2023-09-05,Ana Lívia,Equipe Orion,Consultoria,Consultoria em TI,20,394.81,344.5,Gomes,SP,sudeste
9058,2023-08-06,Ana Julia,Equipe Orion,Infraestrutura,Backup em Nuvem,14,916.22,639.2,Moraes,AM,norte
9059,2025-02-12,Rafaela,Equipe Orion,Consultoria,Planejamento Estratégico de TI,4,1353.94,909.61,Campos,PR,sul
9060,2023-12-20,Rebeca,Equipe Orion,Infraestrutura,Gerenciamento de Redes,10,1251.9,889.53,Freitas,GO,centro-oeste
9061,2022-10-20,Rebeca,Equipe Orion,Desenvolvimento,Criação de Aplicativos,5,1445.05,1052.63,Jesus Campos S.A.,RJ,sudeste
9062,2023-11-22,Ana Lívia,Equipe Orion,Desenvolvimento,Integração de Sistemas,2,1212.71,1022.35,da Mata,SC,sul
9063,2023-04-11,Ana Julia,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,14,1155.0,799.84,Azevedo Costa - EI,SC,sul
9064,2022-10-26,Ana Lívia,Equipe Orion,Infraestrutura,Suporte Técnico,11,926.34,804.96,Novaes S/A,SP,sudeste
9065,2024-09-30,Ana Julia,Equipe Orion,Desenvolvimento,Automação de Processos,11,162.58,121.79,Ramos,DF,centro-oeste
9066,2024-04-14,Rafaela,Equipe Orion,Infraestrutura,Backup em Nuvem,2,269.49,145.91,Silveira,CE,nordeste
9067,2025-05-18,Rebeca,Equipe Orion,Desenvolvimento,Automação de Processos,7,1229.8,1086.97,Correia - EI,RO,norte
9068,2024-02-12,Joaquim,Equipe Orion,Infraestrutura,Suporte Técnico,8,1306.21,853.51,Moraes Mendes Ltda.,SP,sudeste
9069,2023-11-26,Joaquim,Equipe Orion,Desenvolvimento,Automação de Processos,16,714.5,420.11,da Rocha,RO,norte
9070,2023-11-22,Ana Lívia,Equipe Orion,Consultoria,Consultoria em TI,19,328.79,211.28,Araújo,PR,sul
9071,2022-10-08,Ana Julia,Equipe Orion,Infraestrutura,Gerenciamento de Redes,6,457.33,363.75,Rodrigues,RS,sul
9072,2022-10-17,Rebeca,Equipe Orion,Consultoria,Gestão de Projetos de TI,9,360.22,256.55,Silva,MT,centro-oeste
9073,2024-04-07,Ana Julia,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,2,476.91,394.21,Pereira S.A.,PR,sul
9074,2024-05-08,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,12,796.36,612.39,Castro e Filhos,PA,norte
9075,2024-02-09,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,10,402.76,217.31,Costela,BA,nordeste
9076,2024-12-08,Rebeca,Equipe Orion,Infraestrutura,Hospedagem de Sites,20,1016.87,809.5,Rezende,PA,norte
9077,2022-10-02,Ana Julia,Equipe Orion,Consultoria,Auditoria de Sistemas,6,1222.78,939.56,Pinto Barros S.A.,RO,norte
9078,2025-02-21,Rebeca,Equipe Orion,Infraestrutura,Suporte Técnico,3,1186.1,610.41,da Cruz Araújo e Filhos,RO,norte
9079,2023-12-12,Ana Julia,Equipe Orion,Desenvolvimento,Integração de Sistemas,7,985.06,573.09,Duarte Jesus - ME,MG,sudeste
9080,2024-03-25,Rafaela,Equipe Orion,Desenvolvimento,Criação de Aplicativos,5,909.7,707.78,Lopes,AM,norte
9081,2024-09-09,Rafaela,Equipe Orion,Desenvolvimento,Integração de Sistemas,11,1285.21,1015.45,Cavalcanti S/A,RJ,sudeste
9082,2023-09-18,Joaquim,Equipe Orion,Desenvolvimento,Criação de Aplicativos,20,1351.97,1046.63,Porto Monteiro e Filhos,SP,sudeste
9083,2023-09-30,Ana Julia,Equipe Orion,Desenvolvimento,Automação de Processos,3,350.58,229.03,Moraes,PA,norte
9084,2022-08-18,Ana Lívia,Equipe Orion,Infraestrutura,Hospedagem de Sites,7,926.27,587.4,Sales Ltda.,SP,sudeste
9085,2025-05-25,Joaquim,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,18,695.06,472.99,Porto,CE,nordeste
9086,2024-11-14,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,4,1125.48,817.12,Campos,PE,nordeste
9087,2025-04-05,Rebeca,Equipe Orion,Consultoria,Treinamento em TI,10,488.18,345.15,Pires e Filhos,RJ,sudeste
9088,2022-08-08,Ana Julia,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,18,925.67,673.67,Lima,PE,nordeste
9089,2024-08-04,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,5,497.92,358.16,Souza S/A,PR,sul
9090,2024-07-02,Rebeca,Equipe Orion,Consultoria,Gestão de Projetos de TI,1,1297.98,875.11,Carvalho da Mata - ME,MT,centro-oeste
9091,2023-01-22,Rafaela,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,9,876.76,747.49,Azevedo,RJ,sudeste
9092,2023-05-12,Ana Lívia,Equipe Orion,Infraestrutura,Backup em Nuvem,19,589.49,435.56,Aragão,BA,nordeste
9093,2022-10-17,Rebeca,Equipe Orion,Consultoria,Planejamento Estratégico de TI,9,1258.98,795.44,Porto,GO,centro-oeste
9094,2025-02-23,Joaquim,Equipe Orion,Consultoria,Treinamento em TI,20,152.39,90.14,Martins,PR,sul
9095,2024-01-17,Ana Julia,Equipe Orion,Infraestrutura,Gerenciamento de Redes,10,1077.56,775.12,Freitas,RS,sul
9096,2023-08-19,Joaquim,Equipe Orion,Desenvolvimento,Automação de Processos,4,543.51,375.98,Cavalcanti,MG,sudeste
9097,2024-07-08,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,15,1486.0,1064.1,Cardoso,MG,sudeste
9098,2023-05-16,Rafaela,Equipe Orion,Infraestrutura,Hospedagem de Sites,17,569.88,425.17,Araújo Viana S.A.,MT,centro-oeste
9099,2024-02-04,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,9,276.64,138.91,Pereira Pinto - ME,CE,nordeste
9100,2024-08-04,Rebeca,Equipe Orion,Infraestrutura,Suporte Técnico,8,1359.84,1024.98,Moreira - ME,SC,sul
9101,2025-04-24,Rebeca,Equipe Orion,Consultoria,Gestão de Projetos de TI,5,808.19,610.02,Araújo,GO,centro-oeste
9102,2024-07-31,Ana Julia,Equipe Orion,Consultoria,Treinamento em TI,19,1175.86,853.36,Nascimento,DF,centro-oeste
9103,2024-11-10,Rebeca,Equipe Orion,Desenvolvimento,Integração de Sistemas,2,1449.77,921.95,Campos,RJ,sudeste
9104,2025-03-30,Rafaela,Equipe Orion,Consultoria,Gestão de Projetos de TI,6,393.58,199.85,Alves Ltda.,MT,centro-oeste
9105,2024-05-28,Ana Julia,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,6,188.51,152.25,Duarte,PA,norte
9106,2024-07-04,Joaquim,Equipe Orion,Infraestrutura,Suporte Técnico,15,201.5,115.05,Cardoso Peixoto S.A.,DF,centro-oeste
9107,2024-01-14,Rafaela,Equipe Orion,Desenvolvimento,Automação de Processos,18,785.92,483.11,Monteiro - ME,CE,nordeste
9108,2024-11-07,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento Web,15,1284.43,741.21,Moraes Martins - ME,SP,sudeste
9109,2024-06-14,Rebeca,Equipe Orion,Consultoria,Gestão de Projetos de TI,12,163.94,88.31,Cardoso,RJ,sudeste
9110,2024-08-14,Rebeca,Equipe Orion,Desenvolvimento,Automação de Processos,8,788.86,509.54,Aragão,BA,nordeste
9111,2022-11-29,Joaquim,Equipe Orion,Consultoria,Consultoria em TI,6,924.74,547.09,Sales,RJ,sudeste
9112,2025-05-22,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,10,759.93,651.01,Oliveira Aragão Ltda.,BA,nordeste
9113,2023-10-29,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,16,375.47,193.72,Rocha,MT,centro-oeste
9114,2024-08-14,Joaquim,Equipe Orion,Consultoria,Treinamento em TI,11,1277.03,898.88,da Luz,RS,sul
9115,2024-09-14,Joaquim,Equipe Orion,Infraestrutura,Hospedagem de Sites,6,766.72,424.79,Silveira - ME,PA,norte
9116,2024-08-18,Ana Lívia,Equipe Orion,Infraestrutura,Hospedagem de Sites,1,1075.81,845.79,Moraes,GO,centro-oeste
9117,2025-01-18,Rafaela,Equipe Orion,Infraestrutura,Hospedagem de Sites,19,252.15,171.23,Ramos Teixeira Ltda.,PR,sul
9118,2023-11-15,Ana Julia,Equipe Orion,Infraestrutura,Backup em Nuvem,1,234.11,174.93,Nogueira S/A,GO,centro-oeste
9119,2022-10-29,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,10,510.46,382.58,Pereira,RS,sul
9120,2023-07-03,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,3,367.77,217.43,Dias,PA,norte
9121,2025-05-03,Rebeca,Equipe Orion,Infraestrutura,Gerenciamento de Redes,14,1259.0,808.26,Caldeira,DF,centro-oeste
9122,2023-12-22,Joaquim,Equipe Orion,Consultoria,Planejamento Estratégico de TI,4,1437.96,868.42,Fogaça Ltda.,DF,centro-oeste
9123,2023-01-17,Rafaela,Equipe Orion,Infraestrutura,Suporte Técnico,11,1404.39,809.46,Viana,PE,nordeste
9124,2022-05-31,Ana Lívia,Equipe Orion,Consultoria,Planejamento Estratégico de TI,1,200.76,127.59,Souza,PE,nordeste
9125,2023-06-10,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,2,612.21,483.93,Santos Moreira e Filhos,GO,centro-oeste
9126,2023-02-14,Rafaela,Equipe Orion,Infraestrutura,Suporte Técnico,13,499.56,301.45,Pinto da Paz Ltda.,BA,nordeste
9127,2023-08-18,Rebeca,Equipe Orion,Desenvolvimento,Criação de Aplicativos,1,627.05,407.71,Aragão Barbosa - ME,SC,sul
9128,2023-11-10,Ana Lívia,Equipe Orion,Infraestrutura,Hospedagem de Sites,19,217.69,157.04,Cavalcanti Caldeira - ME,GO,centro-oeste
9129,2024-02-26,Rafaela,Equipe Orion,Desenvolvimento,Automação de Processos,4,1449.09,747.71,Vieira,RO,norte
9130,2023-03-24,Rafaela,Equipe Orion,Consultoria,Planejamento Estratégico de TI,6,600.72,362.78,Carvalho - ME,BA,nordeste
9131,2024-05-01,Rafaela,Equipe Orion,Consultoria,Consultoria em TI,3,1255.12,918.73,Moreira,RS,sul
